t,linAccelX,linAccelY,linAccelZ,linAccelAccuracy,quatReal,quatI,quatJ,quatK,quatRadianAccuracy,quatAccuracy
23.412,-0.4063,0.2070,-0.1563,3,0.1743,0.9013,0.0891,-0.3865,3,0.1372,
23.422,-0.4063,0.2070,-0.1563,3,0.1736,0.9020,0.0862,-0.3857,3,0.1372,
23.434,-0.4063,0.2070,-0.1563,3,0.1725,0.9028,0.0842,-0.3848,3,0.1375,
23.445,-0.1680,0.3945,-0.0547,3,0.1725,0.9028,0.0842,-0.3848,3,0.1375,
23.456,-0.1680,0.3945,-0.0547,3,0.1648,0.9045,0.0812,-0.3848,3,0.1377,
23.468,-0.1680,0.3945,-0.0547,3,0.1609,0.9050,0.0796,-0.3856,3,0.1372,
23.478,-0.1680,0.3945,-0.0547,3,0.1576,0.9053,0.0782,-0.3867,3,0.1367,
23.488,-0.1680,0.3945,-0.0547,3,0.1545,0.9053,0.0773,-0.3881,3,0.1365,
23.499,-0.1680,0.3945,-0.0547,3,0.1514,0.9051,0.0768,-0.3898,3,0.1360,
23.511,-0.6016,-0.5586,0.8047,3,0.1514,0.9051,0.0768,-0.3898,3,0.1360,
23.522,-0.6016,-0.5586,0.8047,3,0.1468,0.9053,0.0735,-0.3918,3,0.1365,
23.532,-0.6016,-0.5586,0.8047,3,0.1471,0.9058,0.0707,-0.3911,3,0.1365,
23.543,-0.6016,-0.5586,0.8047,3,0.1479,0.9064,0.0670,-0.3901,3,0.1367,
23.555,-1.0195,-0.7539,0.6680,3,0.1479,0.9064,0.0670,-0.3901,3,0.1367,
23.566,-1.0195,-0.7539,0.6680,3,0.1453,0.9077,0.0616,-0.3889,3,0.1370,
23.577,-1.0195,-0.7539,0.6680,3,0.1433,0.9081,0.0609,-0.3888,3,0.1370,
23.587,-1.0195,-0.7539,0.6680,3,0.1416,0.9085,0.0598,-0.3886,3,0.1365,
23.599,-1.0195,-0.7539,0.6680,3,0.1407,0.9088,0.0584,-0.3884,3,0.1360,
23.611,0.0039,-0.1641,0.4531,3,0.1407,0.9088,0.0584,-0.3884,3,0.1360,
23.622,0.0039,-0.1641,0.4531,3,0.1413,0.9097,0.0505,-0.3873,3,0.1350,
23.633,0.0039,-0.1641,0.4531,3,0.1398,0.9099,0.0461,-0.3878,3,0.1353,
23.644,0.3789,0.4414,0.3867,3,0.1398,0.9099,0.0461,-0.3878,3,0.1353,
23.655,0.2656,0.4063,0.3711,3,0.1398,0.9099,0.0461,-0.3878,3,0.1353,
23.666,0.2656,0.4063,0.3711,3,0.1357,0.9101,0.0333,-0.3902,3,0.1355,
23.676,0.2656,0.4063,0.3711,3,0.1340,0.9100,0.0299,-0.3912,3,0.1357,
23.687,0.2656,0.4063,0.3711,3,0.1321,0.9099,0.0264,-0.3923,3,0.1357,
23.698,0.2656,0.4063,0.3711,3,0.1305,0.9099,0.0234,-0.3931,3,0.1360,
23.709,-0.7031,0.1328,-0.3633,3,0.1305,0.9099,0.0234,-0.3931,3,0.1360,
23.721,-0.9961,-0.4844,0.1758,3,0.1305,0.9099,0.0234,-0.3931,3,0.1360,
23.732,-0.9961,-0.4844,0.1758,3,0.1268,0.9100,0.0135,-0.3945,3,0.1362,
23.743,-0.9961,-0.4844,0.1758,3,0.1262,0.9100,0.0105,-0.3947,3,0.1365,
23.755,-0.9063,-1.0820,0.3984,3,0.1262,0.9100,0.0105,-0.3947,3,0.1365,
23.767,-0.9063,-1.0820,0.3984,3,0.1237,0.9095,0.0031,-0.3968,3,0.1367,
23.777,-0.9063,-1.0820,0.3984,3,0.1223,0.9095,0.0002,-0.3974,3,0.1367,
23.787,-0.9063,-1.0820,0.3984,3,0.1214,0.9095,-0.0029,-0.3975,3,0.1370,
23.799,-0.9063,-1.0820,0.3984,3,0.1199,0.9095,-0.0070,-0.3979,3,0.1370,
23.811,-0.9063,-1.0820,0.3984,3,0.1158,0.9095,-0.0126,-0.3989,3,0.1375,
23.821,-0.9063,-1.0820,0.3984,3,0.1143,0.9100,-0.0145,-0.3984,3,0.1375,
23.832,-0.9063,-1.0820,0.3984,3,0.1127,0.9103,-0.0153,-0.3980,3,0.1377,
23.843,-0.9063,-1.0820,0.3984,3,0.1098,0.9105,-0.0162,-0.3983,3,0.1377,
23.855,-0.2227,-0.1836,-0.4883,3,0.1098,0.9105,-0.0162,-0.3983,3,0.1377,
23.866,-0.2227,-0.1836,-0.4883,3,0.1057,0.9122,-0.0209,-0.3954,3,0.1379,
23.876,-0.2227,-0.1836,-0.4883,3,0.1038,0.9123,-0.0231,-0.3955,3,0.1382,
23.887,-0.2227,-0.1836,-0.4883,3,0.1030,0.9125,-0.0261,-0.3951,3,0.1382,
23.899,-0.2227,-0.1836,-0.4883,3,0.1027,0.9125,-0.0295,-0.3948,3,0.1384,
23.910,0.2383,-0.1836,0.3984,3,0.1027,0.9125,-0.0295,-0.3948,3,0.1384,
23.920,0.1484,-0.2422,0.4688,3,0.1027,0.9125,-0.0295,-0.3948,3,0.1384,
23.931,0.1484,-0.2422,0.4688,3,0.1002,0.9137,-0.0346,-0.3923,3,0.1387,
23.943,0.1484,-0.2422,0.4688,3,0.0991,0.9139,-0.0358,-0.3919,3,0.1389,
23.954,-0.1484,-0.5586,0.4453,3,0.0991,0.9139,-0.0358,-0.3919,3,0.1389,
23.965,-0.1484,-0.5586,0.4453,3,0.0995,0.9134,-0.0393,-0.3928,3,0.1392,
23.976,-0.1484,-0.5586,0.4453,3,0.0997,0.9130,-0.0400,-0.3935,3,0.1392,
23.987,-0.1484,-0.5586,0.4453,3,0.0989,0.9127,-0.0402,-0.3944,3,0.1394,
23.998,-0.1484,-0.5586,0.4453,3,0.0974,0.9126,-0.0403,-0.3950,3,0.1394,
24.008,-0.8047,-0.8320,0.6055,3,0.0974,0.9126,-0.0403,-0.3950,3,0.1394,
24.020,-1.1016,-0.7539,0.4297,3,0.0974,0.9126,-0.0403,-0.3950,3,0.1394,
24.031,-1.1016,-0.7539,0.4297,3,0.0889,0.9139,-0.0419,-0.3938,3,0.1399,
24.042,-1.1016,-0.7539,0.4297,3,0.0876,0.9141,-0.0435,-0.3937,3,0.1399,
24.053,-0.6953,-0.6875,0.2148,3,0.0876,0.9141,-0.0435,-0.3937,3,0.1399,
24.065,-0.5273,-0.7969,0.4570,3,0.0876,0.9141,-0.0435,-0.3937,3,0.1399,
24.076,-0.5273,-0.7969,0.4570,3,0.0914,0.9130,-0.0483,-0.3947,3,0.1404,
24.087,-0.5273,-0.7969,0.4570,3,0.0914,0.9128,-0.0485,-0.3951,3,0.1404,
24.098,-0.5273,-0.7969,0.4570,3,0.0905,0.9130,-0.0480,-0.3950,3,0.1404,
24.109,0.1367,-1.0977,0.6406,3,0.0905,0.9130,-0.0480,-0.3950,3,0.1404,
24.120,-0.0313,-1.0234,0.4922,3,0.0905,0.9130,-0.0480,-0.3950,3,0.1404,
24.131,-0.0313,-1.0234,0.4922,3,0.0754,0.9163,-0.0435,-0.3911,3,0.1409,
24.141,-0.0313,-1.0234,0.4922,3,0.0705,0.9175,-0.0429,-0.3892,3,0.1411,
24.153,-0.0313,-1.0234,0.4922,3,0.0681,0.9182,-0.0436,-0.3878,3,0.1411,
24.164,-0.5039,-1.0820,-0.4414,3,0.0681,0.9182,-0.0436,-0.3878,3,0.1411,
24.175,-0.5039,-1.0820,-0.4414,3,0.0746,0.9168,-0.0500,-0.3890,3,0.1414,
24.186,-0.5039,-1.0820,-0.4414,3,0.0786,0.9161,-0.0521,-0.3896,3,0.1416,
24.198,-0.5039,-1.0820,-0.4414,3,0.0807,0.9158,-0.0533,-0.3897,3,0.1416,
24.208,0.3906,-1.5156,0.5430,3,0.0807,0.9158,-0.0533,-0.3897,3,0.1416,
24.219,0.3320,-1.5000,0.4375,3,0.0807,0.9158,-0.0533,-0.3897,3,0.1416,
24.229,0.3320,-1.5000,0.4375,3,0.0708,0.9186,-0.0543,-0.3849,3,0.1421,
24.241,0.3320,-1.5000,0.4375,3,0.0656,0.9198,-0.0549,-0.3829,3,0.1421,
24.251,0.3320,-1.5000,0.4375,3,0.0611,0.9207,-0.0557,-0.3813,3,0.1423,
24.261,0.3320,-1.5000,0.4375,3,0.0588,0.9213,-0.0563,-0.3802,3,0.1423,
24.273,0.3320,-1.5000,0.4375,3,0.0582,0.9215,-0.0574,-0.3796,3,0.1426,
24.285,0.3320,-1.5000,0.4375,3,0.0585,0.9213,-0.0593,-0.3799,3,0.1428,
24.295,0.3320,-1.5000,0.4375,3,0.0592,0.9210,-0.0605,-0.3804,3,0.1428,
24.306,0.3320,-1.5000,0.4375,3,0.0598,0.9205,-0.0617,-0.3812,3,0.1428,
24.316,0.3320,-1.5000,0.4375,3,0.0598,0.9199,-0.0627,-0.3824,3,0.1431,
24.329,0.3320,-1.5000,0.4375,3,0.0599,0.9194,-0.0635,-0.3836,3,0.1431,
24.340,-0.5586,-0.5430,0.0938,3,0.0599,0.9194,-0.0635,-0.3836,3,0.1431,
24.351,-0.5586,-0.5430,0.0938,3,0.0604,0.9180,-0.0660,-0.3865,3,0.1433,
24.363,-0.5586,-0.5430,0.0938,3,0.0613,0.9171,-0.0673,-0.3881,3,0.1436,
24.374,-0.1094,-0.1211,0.2344,3,0.0613,0.9171,-0.0673,-0.3881,3,0.1436,
24.385,-0.1094,-0.1211,0.2344,3,0.0665,0.9147,-0.0685,-0.3928,3,0.1438,
24.395,-0.1094,-0.1211,0.2344,3,0.0683,0.9141,-0.0679,-0.3940,3,0.1438,
24.407,-0.1094,-0.1211,0.2344,3,0.0697,0.9137,-0.0664,-0.3948,3,0.1440,
24.418,-0.1094,-0.1211,0.2344,3,0.0703,0.9136,-0.0648,-0.3952,3,0.1440,
24.429,-0.5977,-0.5391,0.6406,3,0.0703,0.9136,-0.0648,-0.3952,3,0.1440,
24.440,-0.5977,-0.5391,0.6406,3,0.0675,0.9146,-0.0643,-0.3935,3,0.1443,
24.453,-0.5977,-0.5391,0.6406,3,0.0662,0.9153,-0.0653,-0.3918,3,0.1443,
24.464,-0.3047,0.2344,-0.4531,3,0.0662,0.9153,-0.0653,-0.3918,3,0.1443,
24.475,-0.3047,0.2344,-0.4531,3,0.0667,0.9164,-0.0676,-0.3889,3,0.1448,
24.485,-0.3047,0.2344,-0.4531,3,0.0670,0.9168,-0.0679,-0.3878,3,0.1448,
24.498,-0.3047,0.2344,-0.4531,3,0.0664,0.9174,-0.0680,-0.3864,3,0.1448,
24.509,-0.2148,0.7852,-0.3125,3,0.0664,0.9174,-0.0680,-0.3864,3,0.1448,
24.519,-0.2148,0.7852,-0.3125,3,0.0646,0.9195,-0.0693,-0.3815,3,0.1450,
24.529,-0.2148,0.7852,-0.3125,3,0.0656,0.9195,-0.0701,-0.3812,3,0.1453,
24.541,0.1953,0.7461,0.1602,3,0.0656,0.9195,-0.0701,-0.3812,3,0.1453,
24.551,0.1953,0.7461,0.1602,3,0.0704,0.9183,-0.0714,-0.3831,3,0.1455,
24.562,0.1953,0.7461,0.1602,3,0.0721,0.9175,-0.0718,-0.3843,3,0.1455,
24.573,0.5313,0.6445,0.4258,3,0.0721,0.9175,-0.0718,-0.3843,3,0.1455,
24.585,0.5313,0.6445,0.4258,3,0.0696,0.9174,-0.0708,-0.3854,3,0.1458,
24.595,0.5313,0.6445,0.4258,3,0.0674,0.9177,-0.0699,-0.3852,3,0.1460,
24.606,0.5313,0.6445,0.4258,3,0.0660,0.9177,-0.0694,-0.3856,3,0.1460,
24.616,-0.5977,0.7813,-0.1953,3,0.0660,0.9177,-0.0694,-0.3856,3,0.1460,
24.629,-0.5469,0.9063,-0.1445,3,0.0660,0.9177,-0.0694,-0.3856,3,0.1460,
24.640,-0.5469,0.9063,-0.1445,3,0.0677,0.9161,-0.0716,-0.3887,3,0.1465,
24.650,-0.5469,0.9063,-0.1445,3,0.0692,0.9155,-0.0724,-0.3895,3,0.1465,
24.662,-0.5469,0.9063,-0.1445,3,0.0709,0.9149,-0.0729,-0.3908,3,0.1467,
24.673,-0.0508,0.8281,0.2227,3,0.0709,0.9149,-0.0729,-0.3908,3,0.1467,
24.684,0.1094,0.6563,0.4023,3,0.0709,0.9149,-0.0729,-0.3908,3,0.1467,
24.695,0.1094,0.6563,0.4023,3,0.0793,0.9114,-0.0734,-0.3970,3,0.1470,
24.706,0.1094,0.6563,0.4023,3,0.0817,0.9105,-0.0730,-0.3988,3,0.1470,
24.717,0.1094,0.6563,0.4023,3,0.0829,0.9099,-0.0724,-0.4000,3,0.1472,
24.728,0.1680,0.0430,0.5859,3,0.0829,0.9099,-0.0724,-0.4000,3,0.1472,
24.739,0.1055,0.0391,0.2539,3,0.0829,0.9099,-0.0724,-0.4000,3,0.1472,
24.751,0.1055,0.0391,0.2539,3,0.0809,0.9091,-0.0697,-0.4027,3,0.1475,
24.762,0.1055,0.0391,0.2539,3,0.0813,0.9081,-0.0693,-0.4048,3,0.1477,
24.773,0.3594,-0.1836,0.0859,3,0.0813,0.9081,-0.0693,-0.4048,3,0.1477,
24.783,0.3594,-0.1836,0.0859,3,0.0842,0.9053,-0.0703,-0.4105,3,0.1479,
24.795,0.3594,-0.1836,0.0859,3,0.0859,0.9039,-0.0710,-0.4131,3,0.1479,
24.806,0.3594,-0.1836,0.0859,3,0.0879,0.9022,-0.0719,-0.4162,3,0.1482,
24.817,0.3594,-0.1836,0.0859,3,0.0897,0.9005,-0.0727,-0.4193,3,0.1482,
24.828,0.5586,0.0156,0.5430,3,0.0897,0.9005,-0.0727,-0.4193,3,0.1482,
24.840,0.5586,0.0156,0.5430,3,0.0903,0.8995,-0.0729,-0.4211,3,0.1484,
24.850,0.5586,0.0156,0.5430,3,0.0879,0.9002,-0.0727,-0.4202,3,0.1487,
24.861,0.5586,0.0156,0.5430,3,0.0864,0.9008,-0.0725,-0.4194,3,0.1487,
24.872,-0.2617,-0.0820,-0.7695,3,0.0864,0.9008,-0.0725,-0.4194,3,0.1487,
24.884,-0.2617,-0.0820,-0.7695,3,0.0891,0.8990,-0.0737,-0.4224,3,0.1489,
24.895,-0.2617,-0.0820,-0.7695,3,0.0922,0.8979,-0.0753,-0.4237,3,0.1489,
24.905,-0.2617,-0.0820,-0.7695,3,0.0945,0.8978,-0.0768,-0.4232,3,0.1492,
24.916,-0.2617,-0.0820,-0.7695,3,0.0953,0.8982,-0.0781,-0.4219,3,0.1492,
24.927,0.3711,0.1094,-0.0273,3,0.0953,0.8982,-0.0781,-0.4219,3,0.1492,
24.938,0.2227,0.0547,-0.3359,3,0.0953,0.8982,-0.0781,-0.4219,3,0.1492,
24.949,0.2227,0.0547,-0.3359,3,0.0923,0.8998,-0.0780,-0.4193,3,0.1497,
24.960,0.2227,0.0547,-0.3359,3,0.0933,0.8993,-0.0778,-0.4201,3,0.1497,
24.971,0.2227,0.0547,-0.3359,3,0.0948,0.8987,-0.0777,-0.4211,3,0.1497,
24.982,0.2227,0.0547,-0.3359,3,0.0955,0.8984,-0.0772,-0.4217,3,0.1499,
24.994,-0.1133,-0.6602,-0.1250,3,0.0955,0.8984,-0.0772,-0.4217,3,0.1499,
25.005,-0.1133,-0.6602,-0.1250,3,0.0936,0.8989,-0.0754,-0.4214,3,0.1501,
25.017,-0.1133,-0.6602,-0.1250,3,0.0928,0.8992,-0.0748,-0.4210,3,0.1501,
25.027,0.1602,-0.7852,-0.3086,3,0.0928,0.8992,-0.0748,-0.4210,3,0.1501,
25.038,0.1797,-0.8008,-0.2852,3,0.0928,0.8992,-0.0748,-0.4210,3,0.1501,
25.050,0.1797,-0.8008,-0.2852,3,0.0930,0.8998,-0.0738,-0.4197,3,0.1506,
25.060,0.1797,-0.8008,-0.2852,3,0.0920,0.9005,-0.0732,-0.4188,3,0.1506,
25.071,0.1797,-0.8008,-0.2852,3,0.0906,0.9011,-0.0722,-0.4180,3,0.1506,
25.083,0.2070,-0.7305,-0.2813,3,0.0906,0.9011,-0.0722,-0.4180,3,0.1506,
25.094,0.2070,-0.7305,-0.2813,3,0.0875,0.9023,-0.0689,-0.4164,3,0.1509,
25.105,0.2070,-0.7305,-0.2813,3,0.0865,0.9028,-0.0678,-0.4158,3,0.1511,
25.115,0.2070,-0.7305,-0.2813,3,0.0859,0.9030,-0.0673,-0.4155,3,0.1511,
25.127,0.2070,-0.7305,-0.2813,3,0.0858,0.9030,-0.0669,-0.4158,3,0.1511,
25.139,0.2070,-0.2148,-0.4492,3,0.0858,0.9030,-0.0669,-0.4158,3,0.1511,
25.150,0.2070,-0.2148,-0.4492,3,0.0850,0.9028,-0.0654,-0.4164,3,0.1514,
25.161,0.3477,-0.2266,-0.3594,3,0.0850,0.9028,-0.0654,-0.4164,3,0.1514,
25.172,0.1563,-0.1133,-0.5273,3,0.0850,0.9028,-0.0654,-0.4164,3,0.1514,
25.184,0.1563,-0.1133,-0.5273,3,0.0784,0.9042,-0.0607,-0.4155,3,0.1519,
25.195,0.1563,-0.1133,-0.5273,3,0.0770,0.9041,-0.0594,-0.4160,3,0.1519,
25.205,0.1563,-0.1133,-0.5273,3,0.0765,0.9037,-0.0583,-0.4171,3,0.1521,
25.217,0.1563,-0.1133,-0.5273,3,0.0764,0.9031,-0.0576,-0.4186,3,0.1521,
25.229,-0.1445,-0.4141,-0.3438,3,0.0764,0.9031,-0.0576,-0.4186,3,0.1521,
25.240,-0.1445,-0.4141,-0.3438,3,0.0765,0.9017,-0.0562,-0.4217,3,0.1523,
25.251,-0.1445,-0.4141,-0.3438,3,0.0765,0.9015,-0.0558,-0.4223,3,0.1523,
25.263,-0.7344,-0.0742,-0.3203,3,0.0765,0.9015,-0.0558,-0.4223,3,0.1523,
25.274,-0.7344,-0.0742,-0.3203,3,0.0778,0.9003,-0.0554,-0.4246,3,0.1526,
25.285,-0.7344,-0.0742,-0.3203,3,0.0786,0.8998,-0.0553,-0.4255,3,0.1528,
25.295,-0.7344,-0.0742,-0.3203,3,0.0789,0.8994,-0.0552,-0.4263,3,0.1528,
25.307,-0.3711,0.5078,-0.0273,3,0.0789,0.8994,-0.0552,-0.4263,3,0.1528,
25.318,-0.3984,0.5391,-0.0352,3,0.0789,0.8994,-0.0552,-0.4263,3,0.1528,
25.329,-0.3984,0.5391,-0.0352,3,0.0784,0.8986,-0.0544,-0.4284,3,0.1531,
25.340,-0.3984,0.5391,-0.0352,3,0.0784,0.8985,-0.0546,-0.4285,3,0.1533,
25.351,-0.5234,1.0156,-0.0938,3,0.0784,0.8985,-0.0546,-0.4285,3,0.1533,
25.363,-0.2305,0.8516,0.1719,3,0.0784,0.8985,-0.0546,-0.4285,3,0.1533,
25.373,-0.2305,0.8516,0.1719,3,0.0816,0.8973,-0.0543,-0.4303,3,0.1536,
25.384,-0.2305,0.8516,0.1719,3,0.0835,0.8968,-0.0534,-0.4312,3,0.1536,
25.396,-0.2305,0.8516,0.1719,3,0.0856,0.8960,-0.0523,-0.4326,3,0.1538,
25.407,0.2227,0.0273,1.1055,3,0.0856,0.8960,-0.0523,-0.4326,3,0.1538,
25.418,0.2227,0.0273,1.1055,3,0.0922,0.8927,-0.0489,-0.4384,3,0.1541,
25.428,0.2227,0.0273,1.1055,3,0.0941,0.8915,-0.0477,-0.4407,3,0.1541,
25.440,0.2227,0.0273,1.1055,3,0.0948,0.8908,-0.0463,-0.4420,3,0.1543,
25.450,0.2227,0.0273,1.1055,3,0.0941,0.8909,-0.0447,-0.4420,3,0.1543,
25.461,0.2227,0.0273,1.1055,3,0.0929,0.8914,-0.0432,-0.4416,3,0.1543,
25.473,0.2227,0.0273,1.1055,3,0.0930,0.8914,-0.0411,-0.4418,3,0.1545,
25.484,0.2227,0.0273,1.1055,3,0.0950,0.8907,-0.0407,-0.4427,3,0.1545,
25.494,0.2227,0.0273,1.1055,3,0.0979,0.8899,-0.0408,-0.4436,3,0.1548,
25.505,0.2227,0.0273,1.1055,3,0.1007,0.8896,-0.0412,-0.4436,3,0.1548,
25.517,0.2227,0.0273,1.1055,3,0.1024,0.8898,-0.0416,-0.4427,3,0.1550,
25.528,-0.6914,0.7773,0.8359,3,0.1024,0.8898,-0.0416,-0.4427,3,0.1550,
25.539,-0.6914,0.7773,0.8359,3,0.1036,0.8915,-0.0408,-0.4391,3,0.1553,
25.549,-0.6914,0.7773,0.8359,3,0.1040,0.8921,-0.0406,-0.4378,3,0.1553,
25.561,-0.6914,0.7773,0.8359,3,0.1048,0.8925,-0.0413,-0.4368,3,0.1553,
25.572,-0.6406,1.1094,0.5234,3,0.1048,0.8925,-0.0413,-0.4368,3,0.1553,
25.583,-0.6406,1.1094,0.5234,3,0.1082,0.8922,-0.0448,-0.4363,3,0.1555,
25.593,-0.6406,1.1094,0.5234,3,0.1099,0.8912,-0.0456,-0.4377,3,0.1558,
25.605,-0.6406,1.1094,0.5234,3,0.1126,0.8894,-0.0462,-0.4407,3,0.1558,
25.615,-0.6406,1.1094,0.5234,3,0.1155,0.8870,-0.0468,-0.4445,3,0.1560,
25.626,-0.6406,1.1094,0.5234,3,0.1188,0.8848,-0.0468,-0.4481,3,0.1560,
25.637,-0.6406,1.1094,0.5234,3,0.1238,0.8823,-0.0455,-0.4518,3,0.1563,
25.648,-0.6406,1.1094,0.5234,3,0.1256,0.8817,-0.0449,-0.4525,3,0.1565,
25.659,-0.6406,1.1094,0.5234,3,0.1262,0.8828,-0.0448,-0.4504,3,0.1565,
25.670,-0.6406,1.1094,0.5234,3,0.1261,0.8856,-0.0438,-0.4449,3,0.1567,
25.680,-0.8555,-1.4531,0.5195,3,0.1261,0.8856,-0.0438,-0.4449,3,0.1567,
25.693,-1.6094,-2.1016,0.5273,3,0.1261,0.8856,-0.0438,-0.4449,3,0.1567,
25.703,-1.6094,-2.1016,0.5273,3,0.1251,0.8931,-0.0384,-0.4304,3,0.1570,
25.714,-1.6094,-2.1016,0.5273,3,0.1256,0.8936,-0.0382,-0.4293,3,0.1572,
25.724,-1.6094,-2.1016,0.5273,3,0.1267,0.8939,-0.0383,-0.4282,3,0.1572,
25.737,-1.6094,-2.1016,0.5273,3,0.1283,0.8937,-0.0389,-0.4280,3,0.1575,
25.748,-1.6094,-2.1016,0.5273,3,0.1298,0.8934,-0.0384,-0.4285,3,0.1575,
25.759,-1.6094,-2.1016,0.5273,3,0.1296,0.8939,-0.0377,-0.4275,3,0.1575,
25.769,-1.6094,-2.1016,0.5273,3,0.1282,0.8954,-0.0370,-0.4247,3,0.1577,
25.781,-1.6094,-2.1016,0.5273,3,0.1261,0.8973,-0.0360,-0.4215,3,0.1577,
25.793,0.1914,-0.0859,0.3594,3,0.1261,0.8973,-0.0360,-0.4215,3,0.1577,
25.804,0.1914,-0.0859,0.3594,3,0.1244,0.8997,-0.0339,-0.4171,3,0.1580,
25.816,0.1914,-0.0859,0.3594,3,0.1250,0.8996,-0.0334,-0.4171,3,0.1582,
25.826,0.0430,-0.3945,0.0781,3,0.1250,0.8996,-0.0334,-0.4171,3,0.1582,
25.837,0.0039,-0.1250,0.0820,3,0.1250,0.8996,-0.0334,-0.4171,3,0.1582,
25.848,0.0039,-0.1250,0.0820,3,0.1317,0.8964,-0.0331,-0.4219,3,0.1584,
25.859,0.0039,-0.1250,0.0820,3,0.1341,0.8950,-0.0335,-0.4240,3,0.1584,
25.870,0.0039,-0.1250,0.0820,3,0.1373,0.8932,-0.0342,-0.4268,3,0.1587,
25.882,-0.8125,0.0781,-0.8828,3,0.1373,0.8932,-0.0342,-0.4268,3,0.1587,
25.893,-0.8125,0.0781,-0.8828,3,0.1470,0.8867,-0.0378,-0.4368,3,0.1589,
25.904,-0.8125,0.0781,-0.8828,3,0.1508,0.8837,-0.0394,-0.4412,3,0.1592,
25.915,-0.8125,0.0781,-0.8828,3,0.1538,0.8813,-0.0408,-0.4449,3,0.1592,
25.926,-0.8125,0.0781,-0.8828,3,0.1559,0.8794,-0.0421,-0.4478,3,0.1592,
25.938,-0.4648,-0.2109,0.0313,3,0.1559,0.8794,-0.0421,-0.4478,3,0.1592,
25.949,-0.4648,-0.2109,0.0313,3,0.1592,0.8763,-0.0440,-0.4526,3,0.1597,
25.960,-0.4648,-0.2109,0.0313,3,0.1599,0.8753,-0.0443,-0.4542,3,0.1597,
25.972,-0.1172,-0.1367,0.5039,3,0.1599,0.8753,-0.0443,-0.4542,3,0.1597,
25.982,-0.1172,-0.1367,0.5039,3,0.1557,0.8764,-0.0457,-0.4534,3,0.1599,
25.994,-0.1172,-0.1367,0.5039,3,0.1503,0.8789,-0.0473,-0.4503,3,0.1599,
26.004,-0.1172,-0.1367,0.5039,3,0.1447,0.8820,-0.0472,-0.4460,3,0.1602,
26.015,-0.1172,-0.1367,0.5039,3,0.1402,0.8843,-0.0460,-0.4430,3,0.1602,
26.028,-0.3047,-0.2383,-0.7969,3,0.1402,0.8843,-0.0460,-0.4430,3,0.1602,
26.038,-0.3047,-0.2383,-0.7969,3,0.1339,0.8853,-0.0446,-0.4431,3,0.1604,
26.048,-0.3047,-0.2383,-0.7969,3,0.1313,0.8857,-0.0456,-0.4430,3,0.1606,
26.059,-0.3047,-0.2383,-0.7969,3,0.1273,0.8865,-0.0475,-0.4424,3,0.1606,
26.071,0.2227,-0.0430,-0.6758,3,0.1273,0.8865,-0.0475,-0.4424,3,0.1606,
26.082,0.2227,-0.0430,-0.6758,3,0.1163,0.8889,-0.0505,-0.4403,3,0.1609,
26.091,0.2227,-0.0430,-0.6758,3,0.1142,0.8891,-0.0511,-0.4402,3,0.1611,
26.102,0.2227,-0.0430,-0.6758,3,0.1141,0.8890,-0.0515,-0.4404,3,0.1611,
26.114,0.2227,-0.0430,-0.6758,3,0.1171,0.8878,-0.0532,-0.4419,3,0.1614,
26.125,0.2227,-0.0430,-0.6758,3,0.1211,0.8862,-0.0548,-0.4438,3,0.1614,
26.136,-0.9805,1.2305,1.3281,3,0.1211,0.8862,-0.0548,-0.4438,3,0.1614,
26.147,-0.9805,1.2305,1.3281,3,0.1270,0.8843,-0.0599,-0.4453,3,0.1616,
26.159,-0.9805,1.2305,1.3281,3,0.1250,0.8854,-0.0614,-0.4434,3,0.1619,
26.169,-0.9805,1.2305,1.3281,3,0.1210,0.8870,-0.0616,-0.4413,3,0.1619,
26.181,-0.9805,1.2305,1.3281,3,0.1152,0.8892,-0.0604,-0.4385,3,0.1621,
26.192,-1.1953,1.0273,-0.7266,3,0.1152,0.8892,-0.0604,-0.4385,3,0.1621,
26.204,-1.1953,1.0273,-0.7266,3,0.1086,0.8935,-0.0543,-0.4323,3,0.1624,
26.215,-1.1953,1.0273,-0.7266,3,0.1111,0.8931,-0.0526,-0.4327,3,0.1624,
26.226,0.3594,0.0664,0.4805,3,0.1111,0.8931,-0.0526,-0.4327,3,0.1624,
26.237,0.3594,0.0664,0.4805,3,0.1271,0.8897,-0.0507,-0.4356,3,0.1626,
26.248,0.3594,0.0664,0.4805,3,0.1319,0.8892,-0.0518,-0.4350,3,0.1628,
26.258,0.3594,0.0664,0.4805,3,0.1342,0.8900,-0.0516,-0.4328,3,0.1628,
26.270,0.3594,0.0664,0.4805,3,0.1334,0.8915,-0.0505,-0.4300,3,0.1631,
26.281,0.1641,-0.9492,1.5313,3,0.1334,0.8915,-0.0505,-0.4300,3,0.1631,
26.293,0.1641,-0.9492,1.5313,3,0.1177,0.8975,-0.0439,-0.4227,3,0.1633,
26.304,0.1641,-0.9492,1.5313,3,0.1088,0.9011,-0.0434,-0.4175,3,0.1636,
26.314,-0.8594,1.7305,-1.5078,3,0.1088,0.9011,-0.0434,-0.4175,3,0.1636,
26.326,-1.1836,1.6445,-1.5469,3,0.1088,0.9011,-0.0434,-0.4175,3,0.1636,
26.338,-0.8672,1.8086,-1.0352,3,0.1088,0.9011,-0.0434,-0.4175,3,0.1636,
