t,linAccelX,linAccelY,linAccelZ,linAccelAccuracy,quatReal,quatI,quatJ,quatK,quatRadianAccuracy,quatAccuracy
40.841,-0.2031,0.5898,0.1016,3,0.3481,-0.1174,0.4391,0.8199,3,0.0464,
40.852,-0.2031,0.5898,0.1016,3,0.3504,-0.1159,0.4388,0.8193,3,0.0466,
40.863,-0.2031,0.5898,0.1016,3,0.3514,-0.1152,0.4389,0.8189,3,0.0466,
40.873,-0.4336,0.5586,0.0313,3,0.3514,-0.1152,0.4389,0.8189,3,0.0466,
40.886,-0.3984,0.5039,-0.2031,3,0.3514,-0.1152,0.4389,0.8189,3,0.0466,
40.896,-0.3984,0.5039,-0.2031,3,0.3555,-0.1121,0.4384,0.8179,3,0.0466,
40.907,-0.3984,0.5039,-0.2031,3,0.3565,-0.1113,0.4382,0.8176,3,0.0466,
40.919,-0.3984,0.5039,-0.2031,3,0.3575,-0.1105,0.4381,0.8173,3,0.0466,
40.930,0.1406,0.5000,-1.2148,3,0.3575,-0.1105,0.4381,0.8173,3,0.0466,
40.941,0.1406,0.5000,-1.2148,3,0.3598,-0.1091,0.4379,0.8167,3,0.0469,
40.952,0.1406,0.5000,-1.2148,3,0.3605,-0.1087,0.4376,0.8165,3,0.0469,
40.963,0.1406,0.5000,-1.2148,3,0.3612,-0.1084,0.4373,0.8164,3,0.0469,
40.974,0.1406,0.5000,-1.2148,3,0.3619,-0.1082,0.4370,0.8163,3,0.0469,
40.985,0.1094,0.3867,-0.2578,3,0.3619,-0.1082,0.4370,0.8163,3,0.0469,
40.996,0.0469,0.4648,-0.1797,3,0.3619,-0.1082,0.4370,0.8163,3,0.0469,
41.007,0.0469,0.4648,-0.1797,3,0.3645,-0.1077,0.4369,0.8153,3,0.0469,
41.019,0.0469,0.4648,-0.1797,3,0.3652,-0.1074,0.4373,0.8148,3,0.0471,
41.029,-0.4609,0.6641,0.1445,3,0.3652,-0.1074,0.4373,0.8148,3,0.0471,
41.040,-0.4609,0.6641,0.1445,3,0.3671,-0.1068,0.4385,0.8134,3,0.0471,
41.052,-0.4609,0.6641,0.1445,3,0.3679,-0.1064,0.4390,0.8127,3,0.0471,
41.062,-0.4609,0.6641,0.1445,3,0.3690,-0.1063,0.4394,0.8121,3,0.0474,
41.073,-0.4609,0.6641,0.1445,3,0.3702,-0.1064,0.4396,0.8115,3,0.0474,
41.085,-0.3672,-0.0703,-0.4609,3,0.3702,-0.1064,0.4396,0.8115,3,0.0474,
41.097,-0.3672,-0.0703,-0.4609,3,0.3737,-0.1077,0.4406,0.8091,3,0.0474,
41.107,-0.3672,-0.0703,-0.4609,3,0.3749,-0.1085,0.4412,0.8081,3,0.0476,
41.118,-0.3672,-0.0703,-0.4609,3,0.3759,-0.1091,0.4418,0.8073,3,0.0476,
41.129,-0.4883,0.2656,-0.2617,3,0.3759,-0.1091,0.4418,0.8073,3,0.0476,
41.141,-0.4883,0.2656,-0.2617,3,0.3780,-0.1108,0.4424,0.8057,3,0.0476,
41.151,-0.4883,0.2656,-0.2617,3,0.3790,-0.1120,0.4420,0.8052,3,0.0479,
41.162,-0.4883,0.2656,-0.2617,3,0.3800,-0.1132,0.4418,0.8047,3,0.0479,
41.174,-0.4883,0.2656,-0.2617,3,0.3808,-0.1141,0.4421,0.8041,3,0.0479,
41.184,-0.5195,0.1953,0.9844,3,0.3808,-0.1141,0.4421,0.8041,3,0.0479,
41.196,-0.6211,0.1758,1.0938,3,0.3808,-0.1141,0.4421,0.8041,3,0.0479,
41.206,-0.6211,0.1758,1.0938,3,0.3829,-0.1154,0.4424,0.8027,3,0.0479,
41.218,-0.6211,0.1758,1.0938,3,0.3839,-0.1151,0.4420,0.8026,3,0.0479,
41.230,-0.6719,0.1328,1.6289,3,0.3839,-0.1151,0.4420,0.8026,3,0.0479,
41.240,-0.6719,0.1328,1.6289,3,0.3892,-0.1132,0.4376,0.8027,3,0.0479,
41.251,-0.6719,0.1328,1.6289,3,0.3914,-0.1130,0.4355,0.8027,3,0.0479,
41.262,-0.6719,0.1328,1.6289,3,0.3933,-0.1125,0.4342,0.8026,3,0.0479,
41.273,-0.6719,0.1328,1.6289,3,0.3950,-0.1117,0.4338,0.8021,3,0.0479,
41.284,0.3789,-0.8945,-0.1641,3,0.3950,-0.1117,0.4338,0.8021,3,0.0479,
41.295,0.3711,-0.7617,0.0586,3,0.3950,-0.1117,0.4338,0.8021,3,0.0479,
41.307,0.3711,-0.7617,0.0586,3,0.3992,-0.1086,0.4365,0.7990,3,0.0476,
41.317,0.3711,-0.7617,0.0586,3,0.4002,-0.1078,0.4373,0.7981,3,0.0476,
41.328,0.3711,-0.7617,0.0586,3,0.4012,-0.1070,0.4379,0.7974,3,0.0476,
41.339,0.4844,-0.7344,-0.2383,3,0.4012,-0.1070,0.4379,0.7974,3,0.0476,
41.351,0.4844,-0.7344,-0.2383,3,0.4022,-0.1045,0.4417,0.7952,3,0.0476,
41.361,0.4844,-0.7344,-0.2383,3,0.4019,-0.1033,0.4442,0.7940,3,0.0476,
41.371,0.4844,-0.7344,-0.2383,3,0.4015,-0.1025,0.4468,0.7929,3,0.0474,
41.382,-0.4805,0.5234,0.5898,3,0.4015,-0.1025,0.4468,0.7929,3,0.0474,
41.394,-0.4805,0.5234,0.5898,3,0.4002,-0.1016,0.4519,0.7908,3,0.0479,
41.405,-0.8711,0.3984,0.3750,3,0.4002,-0.1016,0.4519,0.7908,3,0.0479,
41.415,-0.8711,0.3984,0.3750,3,0.3984,-0.1021,0.4550,0.7899,3,0.0481,
41.426,-0.8711,0.3984,0.3750,3,0.3977,-0.1025,0.4551,0.7900,3,0.0481,
41.438,-0.8711,0.3984,0.3750,3,0.3967,-0.1030,0.4552,0.7904,3,0.0483,
41.450,-0.7891,-0.4023,1.4258,3,0.3967,-0.1030,0.4552,0.7904,3,0.0483,
41.460,-0.7891,-0.4023,1.4258,3,0.3948,-0.1046,0.4546,0.7915,3,0.0481,
41.472,-0.7891,-0.4023,1.4258,3,0.3946,-0.1050,0.4542,0.7918,3,0.0481,
41.482,-0.7891,-0.4023,1.4258,3,0.3947,-0.1055,0.4538,0.7919,3,0.0481,
41.493,-0.7891,-0.4023,1.4258,3,0.3948,-0.1058,0.4537,0.7919,3,0.0479,
41.505,0.8203,-1.3711,-0.3086,3,0.3948,-0.1058,0.4537,0.7919,3,0.0479,
41.517,0.8203,-1.3711,-0.3086,3,0.3940,-0.1055,0.4551,0.7916,3,0.0479,
41.527,0.8203,-1.3711,-0.3086,3,0.3937,-0.1055,0.4559,0.7913,3,0.0479,
41.538,0.7031,-0.8203,-0.8984,3,0.3937,-0.1055,0.4559,0.7913,3,0.0479,
41.549,0.5352,-0.5391,-0.6250,3,0.3937,-0.1055,0.4559,0.7913,3,0.0479,
41.561,0.5352,-0.5391,-0.6250,3,0.3929,-0.1064,0.4572,0.7907,3,0.0476,
41.571,0.5352,-0.5391,-0.6250,3,0.3930,-0.1071,0.4568,0.7908,3,0.0476,
41.582,0.5352,-0.5391,-0.6250,3,0.3931,-0.1077,0.4565,0.7909,3,0.0476,
41.593,0.5352,-0.5391,-0.6250,3,0.3930,-0.1083,0.4562,0.7910,3,0.0476,
41.605,0.1563,-0.2695,-0.3164,3,0.3930,-0.1083,0.4562,0.7910,3,0.0476,
41.616,0.1563,-0.2695,-0.3164,3,0.3923,-0.1101,0.4558,0.7913,3,0.0476,
41.626,0.1563,-0.2695,-0.3164,3,0.3918,-0.1108,0.4559,0.7914,3,0.0476,
41.636,0.1563,-0.2695,-0.3164,3,0.3912,-0.1117,0.4561,0.7915,3,0.0476,
41.648,0.1563,-0.2695,-0.3164,3,0.3907,-0.1127,0.4561,0.7916,3,0.0476,
41.660,-0.0938,0.1797,0.4531,3,0.3907,-0.1127,0.4561,0.7916,3,0.0476,
41.670,-0.0938,0.1797,0.4531,3,0.3891,-0.1148,0.4564,0.7919,3,0.0476,
41.681,-0.0938,0.1797,0.4531,3,0.3887,-0.1155,0.4562,0.7921,3,0.0476,
41.693,-0.0938,0.1797,0.4531,3,0.3882,-0.1163,0.4557,0.7925,3,0.0476,
41.704,-0.1289,0.7305,0.5078,3,0.3882,-0.1163,0.4557,0.7925,3,0.0476,
41.715,-0.1289,0.7305,0.5078,3,0.3870,-0.1176,0.4543,0.7937,3,0.0474,
41.725,-0.1289,0.7305,0.5078,3,0.3866,-0.1182,0.4536,0.7943,3,0.0474,
41.736,-0.1289,0.7305,0.5078,3,0.3860,-0.1187,0.4530,0.7948,3,0.0474,
41.747,-0.1289,0.7305,0.5078,3,0.3855,-0.1192,0.4523,0.7953,3,0.0474,
41.759,0.5586,0.5977,-0.2266,3,0.3855,-0.1192,0.4523,0.7953,3,0.0474,
41.771,0.5586,0.5977,-0.2266,3,0.3836,-0.1204,0.4510,0.7968,3,0.0471,
41.781,0.5586,0.5977,-0.2266,3,0.3826,-0.1207,0.4509,0.7973,3,0.0469,
41.792,0.5586,0.5977,-0.2266,3,0.3816,-0.1210,0.4509,0.7978,3,0.0469,
41.803,0.5586,0.5977,-0.2266,3,0.3804,-0.1213,0.4509,0.7983,3,0.0469,
41.814,0.5859,0.5117,-0.1914,3,0.3804,-0.1213,0.4509,0.7983,3,0.0469,
41.825,0.5859,0.5117,-0.1914,3,0.3773,-0.1218,0.4515,0.7994,3,0.0471,
41.836,0.5859,0.5117,-0.1914,3,0.3760,-0.1219,0.4520,0.7997,3,0.0471,
41.846,0.5859,0.5117,-0.1914,3,0.3746,-0.1221,0.4525,0.8000,3,0.0474,
41.858,0.2539,0.5938,-0.1484,3,0.3746,-0.1221,0.4525,0.8000,3,0.0474,
41.868,0.2461,0.5859,-0.1406,3,0.3746,-0.1221,0.4525,0.8000,3,0.0474,
41.879,0.2461,0.5859,-0.1406,3,0.3699,-0.1227,0.4531,0.8018,3,0.0476,
41.890,0.2461,0.5859,-0.1406,3,0.3687,-0.1230,0.4528,0.8024,3,0.0476,
41.901,0.2461,0.5859,-0.1406,3,0.3675,-0.1233,0.4525,0.8032,3,0.0476,
41.912,0.2461,0.5859,-0.1406,3,0.3664,-0.1236,0.4521,0.8038,3,0.0479,
41.923,0.8711,-0.0195,0.1016,3,0.3664,-0.1236,0.4521,0.8038,3,0.0479,
41.934,0.8711,0.0313,0.2305,3,0.3664,-0.1236,0.4521,0.8038,3,0.0479,
41.946,0.8711,0.0313,0.2305,3,0.3627,-0.1247,0.4518,0.8054,3,0.0481,
41.957,0.8711,0.0313,0.2305,3,0.3619,-0.1249,0.4521,0.8055,3,0.0481,
41.967,0.6641,0.1719,0.5430,3,0.3619,-0.1249,0.4521,0.8055,3,0.0481,
41.978,0.4063,0.4844,0.3594,3,0.3619,-0.1249,0.4521,0.8055,3,0.0481,
41.989,0.4063,0.4844,0.3594,3,0.3607,-0.1260,0.4528,0.8057,3,0.0481,
41.999,0.4063,0.4844,0.3594,3,0.3605,-0.1264,0.4525,0.8058,3,0.0481,
42.010,0.4063,0.4844,0.3594,3,0.3604,-0.1268,0.4523,0.8059,3,0.0481,
42.020,0.4063,0.4844,0.3594,3,0.3601,-0.1272,0.4523,0.8060,3,0.0481,
42.033,0.4063,0.4844,0.3594,3,0.3597,-0.1276,0.4524,0.8060,3,0.0481,
42.043,-0.5625,1.3320,-0.0625,3,0.3597,-0.1276,0.4524,0.8060,3,0.0481,
42.054,-0.3984,1.0938,-0.1328,3,0.3597,-0.1276,0.4524,0.8060,3,0.0481,
42.065,-0.3984,1.0938,-0.1328,3,0.3577,-0.1291,0.4519,0.8069,3,0.0479,
42.077,-0.3984,1.0938,-0.1328,3,0.3571,-0.1295,0.4519,0.8071,3,0.0479,
42.088,-0.2969,-0.1875,0.4688,3,0.3571,-0.1295,0.4519,0.8071,3,0.0479,
42.099,-0.2969,-0.1875,0.4688,3,0.3564,-0.1310,0.4528,0.8067,3,0.0479,
42.110,-0.2969,-0.1875,0.4688,3,0.3564,-0.1316,0.4534,0.8063,3,0.0479,
42.121,-0.2969,-0.1875,0.4688,3,0.3566,-0.1321,0.4540,0.8058,3,0.0479,
42.132,-0.2969,-0.1875,0.4688,3,0.3569,-0.1324,0.4548,0.8052,3,0.0476,
42.143,-0.4688,0.3516,0.5039,3,0.3569,-0.1324,0.4548,0.8052,3,0.0476,
42.156,-0.3789,0.4570,0.3008,3,0.3569,-0.1324,0.4548,0.8052,3,0.0476,
42.166,-0.3789,0.4570,0.3008,3,0.3587,-0.1326,0.4565,0.8033,3,0.0476,
42.177,0.1055,0.1133,0.0781,3,0.3587,-0.1326,0.4565,0.8033,3,0.0476,
42.189,0.1875,-0.3477,0.2109,3,0.3587,-0.1326,0.4565,0.8033,3,0.0476,
42.201,0.1875,-0.3477,0.2109,3,0.3594,-0.1323,0.4593,0.8015,3,0.0474,
42.212,0.1875,-0.3477,0.2109,3,0.3594,-0.1320,0.4604,0.8008,3,0.0474,
42.222,0.2266,-0.7109,0.5234,3,0.3594,-0.1320,0.4604,0.8008,3,0.0474,
42.233,0.3516,-0.9180,0.5117,3,0.3594,-0.1320,0.4604,0.8008,3,0.0474,
42.245,0.3516,-0.9180,0.5117,3,0.3602,-0.1307,0.4633,0.7991,3,0.0471,
42.256,0.3516,-0.9180,0.5117,3,0.3605,-0.1301,0.4642,0.7985,3,0.0471,
42.267,0.3516,-0.9180,0.5117,3,0.3607,-0.1294,0.4651,0.7980,3,0.0474,
42.278,0.0859,-0.3789,-0.0547,3,0.3607,-0.1294,0.4651,0.7980,3,0.0474,
42.290,0.0859,-0.3789,-0.0547,3,0.3611,-0.1272,0.4671,0.7970,3,0.0474,
42.300,0.0859,-0.3789,-0.0547,3,0.3608,-0.1263,0.4680,0.7968,3,0.0474,
42.311,0.0859,-0.3789,-0.0547,3,0.3603,-0.1256,0.4689,0.7966,3,0.0474,
42.321,0.0859,-0.3789,-0.0547,3,0.3596,-0.1249,0.4700,0.7964,3,0.0471,
42.334,-0.4609,-1.3438,-0.4258,3,0.3596,-0.1249,0.4700,0.7964,3,0.0471,
42.345,-0.4609,-1.3438,-0.4258,3,0.3577,-0.1240,0.4727,0.7957,3,0.0474,
42.355,-0.4609,-1.3438,-0.4258,3,0.3571,-0.1236,0.4736,0.7955,3,0.0474,
42.366,-0.4609,-1.3438,-0.4258,3,0.3567,-0.1233,0.4741,0.7955,3,0.0471,
42.378,-1.0156,-1.2227,-0.2188,3,0.3567,-0.1233,0.4741,0.7955,3,0.0471,
42.389,-1.0156,-1.2227,-0.2188,3,0.3550,-0.1219,0.4754,0.7957,3,0.0471,
42.400,-1.0156,-1.2227,-0.2188,3,0.3543,-0.1214,0.4760,0.7957,3,0.0471,
42.412,-1.0156,-1.2227,-0.2188,3,0.3538,-0.1212,0.4762,0.7958,3,0.0474,
42.422,-1.6367,-0.2383,-0.0898,3,0.3538,-0.1212,0.4762,0.7958,3,0.0474,
42.434,-1.5938,0.1133,-0.1445,3,0.3538,-0.1212,0.4762,0.7958,3,0.0474,
42.444,-1.5938,0.1133,-0.1445,3,0.3523,-0.1232,0.4742,0.7974,3,0.0474,
42.456,-1.5938,0.1133,-0.1445,3,0.3520,-0.1242,0.4731,0.7980,3,0.0474,
42.467,-1.5938,0.1133,-0.1445,3,0.3517,-0.1253,0.4719,0.7987,3,0.0474,
42.478,-0.0859,-0.1133,-0.8164,3,0.3517,-0.1253,0.4719,0.7987,3,0.0474,
42.488,-0.0859,-0.1133,-0.8164,3,0.3508,-0.1277,0.4699,0.7999,3,0.0474,
42.500,-0.0859,-0.1133,-0.8164,3,0.3502,-0.1287,0.4698,0.8001,3,0.0474,
42.511,-0.0859,-0.1133,-0.8164,3,0.3495,-0.1296,0.4698,0.8002,3,0.0471,
42.523,0.1797,-0.4961,-0.3281,3,0.3495,-0.1296,0.4698,0.8002,3,0.0471,
42.533,0.1797,-0.4961,-0.3281,3,0.3482,-0.1320,0.4705,0.8000,3,0.0471,
42.545,0.1797,-0.4961,-0.3281,3,0.3480,-0.1328,0.4706,0.7999,3,0.0471,
42.555,0.1797,-0.4961,-0.3281,3,0.3477,-0.1334,0.4708,0.7997,3,0.0469,
42.565,0.1797,-0.4961,-0.3281,3,0.3475,-0.1339,0.4709,0.7997,3,0.0469,
42.576,0.1797,-0.4961,-0.3281,3,0.3472,-0.1344,0.4711,0.7996,3,0.0469,
42.589,0.1797,-0.4961,-0.3281,3,0.3466,-0.1347,0.4713,0.7997,3,0.0466,
42.600,0.1797,-0.4961,-0.3281,3,0.3463,-0.1349,0.4716,0.7997,3,0.0466,
42.611,0.1797,-0.4961,-0.3281,3,0.3461,-0.1349,0.4717,0.7997,3,0.0466,
42.621,-0.3633,-0.4141,0.2891,3,0.3461,-0.1349,0.4717,0.7997,3,0.0466,
42.633,-0.1563,-0.4688,-0.1055,3,0.3461,-0.1349,0.4717,0.7997,3,0.0466,
42.644,-0.1563,-0.4688,-0.1055,3,0.3461,-0.1345,0.4715,0.7999,3,0.0466,
42.654,-0.1563,-0.4688,-0.1055,3,0.3460,-0.1342,0.4715,0.8000,3,0.0469,
42.667,-0.1563,-0.4688,-0.1055,3,0.3453,-0.1337,0.4719,0.8001,3,0.0469,
42.678,0.0820,-0.0547,-0.6094,3,0.3453,-0.1337,0.4719,0.8001,3,0.0469,
42.689,0.0820,-0.0547,-0.6094,3,0.3426,-0.1330,0.4726,0.8010,3,0.0471,
42.699,0.0820,-0.0547,-0.6094,3,0.3419,-0.1324,0.4725,0.8015,3,0.0471,
42.711,0.0820,-0.0547,-0.6094,3,0.3412,-0.1318,0.4727,0.8017,3,0.0471,
42.722,0.0820,-0.0547,-0.6094,3,0.3406,-0.1309,0.4730,0.8020,3,0.0471,
42.733,0.4141,-0.0781,-0.7734,3,0.3406,-0.1309,0.4730,0.8020,3,0.0471,
42.744,0.4141,-0.0781,-0.7734,3,0.3377,-0.1285,0.4745,0.8027,3,0.0471,
42.756,0.4141,-0.0781,-0.7734,3,0.3361,-0.1274,0.4754,0.8030,3,0.0471,
42.766,0.1563,-0.1445,-0.4023,3,0.3361,-0.1274,0.4754,0.8030,3,0.0471,
42.777,0.0234,-0.0273,-0.2461,3,0.3361,-0.1274,0.4754,0.8030,3,0.0471,
42.787,0.0234,-0.0273,-0.2461,3,0.3320,-0.1227,0.4771,0.8044,3,0.0474,
42.799,0.0234,-0.0273,-0.2461,3,0.3312,-0.1211,0.4775,0.8047,3,0.0474,
42.809,0.0234,-0.0273,-0.2461,3,0.3310,-0.1202,0.4778,0.8047,3,0.0474,
42.820,0.0234,-0.0273,-0.2461,3,0.3307,-0.1192,0.4781,0.8049,3,0.0479,
42.831,0.0234,-0.0273,-0.2461,3,0.3306,-0.1180,0.4787,0.8047,3,0.0479,
42.843,0.0234,-0.0273,-0.2461,3,0.3309,-0.1163,0.4792,0.8046,3,0.0479,
42.854,0.0234,-0.0273,-0.2461,3,0.3314,-0.1155,0.4793,0.8044,3,0.0479,
42.864,0.0234,-0.0273,-0.2461,3,0.3320,-0.1148,0.4791,0.8044,3,0.0479,
42.875,0.0234,-0.0273,-0.2461,3,0.3329,-0.1143,0.4785,0.8044,3,0.0481,
42.887,0.0234,-0.0273,-0.2461,3,0.3340,-0.1140,0.4778,0.8045,3,0.0481,
42.898,0.1875,0.0664,-0.2695,3,0.3340,-0.1140,0.4778,0.8045,3,0.0481,
42.909,0.1875,0.0664,-0.2695,3,0.3374,-0.1129,0.4757,0.8044,3,0.0483,
42.919,0.1875,0.0664,-0.2695,3,0.3390,-0.1126,0.4750,0.8042,3,0.0483,
42.931,0.1875,0.0664,-0.2695,3,0.3404,-0.1124,0.4744,0.8040,3,0.0483,
42.941,0.4531,0.2852,-0.4688,3,0.3404,-0.1124,0.4744,0.8040,3,0.0483,
42.953,0.4414,0.5039,-0.4492,3,0.3404,-0.1124,0.4744,0.8040,3,0.0483,
42.963,0.4414,0.5039,-0.4492,3,0.3442,-0.1104,0.4739,0.8030,3,0.0479,
42.975,0.4414,0.5039,-0.4492,3,0.3450,-0.1096,0.4740,0.8027,3,0.0479,
42.986,0.4414,0.5039,-0.4492,3,0.3457,-0.1088,0.4742,0.8024,3,0.0479,
42.997,0.3359,0.9141,-0.6719,3,0.3457,-0.1088,0.4742,0.8024,3,0.0479,
43.008,0.3359,0.9141,-0.6719,3,0.3474,-0.1068,0.4750,0.8015,3,0.0476,
43.019,0.3359,0.9141,-0.6719,3,0.3478,-0.1058,0.4753,0.8012,3,0.0479,
43.030,0.3359,0.9141,-0.6719,3,0.3486,-0.1050,0.4753,0.8010,3,0.0479,
43.040,0.3203,0.5859,0.1602,3,0.3486,-0.1050,0.4753,0.8010,3,0.0479,
43.053,0.3477,0.5273,0.0586,3,0.3486,-0.1050,0.4753,0.8010,3,0.0479,
43.064,0.3477,0.5273,0.0586,3,0.3524,-0.1019,0.4752,0.7997,3,0.0476,
43.074,0.3477,0.5273,0.0586,3,0.3538,-0.1006,0.4756,0.7991,3,0.0476,
43.085,0.3477,0.5273,0.0586,3,0.3553,-0.0995,0.4758,0.7985,3,0.0476,
43.097,-0.0039,0.5898,-0.6016,3,0.3553,-0.0995,0.4758,0.7985,3,0.0476,
43.108,-0.0039,0.5898,-0.6016,3,0.3593,-0.0978,0.4750,0.7974,3,0.0479,
43.119,-0.0039,0.5898,-0.6016,3,0.3604,-0.0972,0.4747,0.7971,3,0.0479,
43.129,-0.0039,0.5898,-0.6016,3,0.3614,-0.0968,0.4744,0.7968,3,0.0479,
43.141,-0.0039,0.5898,-0.6016,3,0.3624,-0.0966,0.4743,0.7964,3,0.0479,
43.152,-1.0000,0.6836,-0.0625,3,0.3624,-0.0966,0.4743,0.7964,3,0.0479,
43.163,-1.0000,0.6836,-0.0625,3,0.3646,-0.0968,0.4734,0.7960,3,0.0476,
43.174,-1.0000,0.6836,-0.0625,3,0.3656,-0.0974,0.4722,0.7961,3,0.0476,
43.186,-1.0000,0.6836,-0.0625,3,0.3665,-0.0979,0.4711,0.7963,3,0.0476,
43.197,-0.6797,0.2031,0.4648,3,0.3665,-0.0979,0.4711,0.7963,3,0.0476,
43.208,-0.6797,0.2031,0.4648,3,0.3692,-0.0993,0.4677,0.7969,3,0.0476,
43.218,-0.6797,0.2031,0.4648,3,0.3705,-0.0999,0.4662,0.7972,3,0.0476,
43.230,-0.6797,0.2031,0.4648,3,0.3717,-0.1004,0.4647,0.7974,3,0.0479,
43.241,-0.3164,-0.2813,1.0273,3,0.3717,-0.1004,0.4647,0.7974,3,0.0479,
43.252,-0.3789,-0.1133,1.1172,3,0.3717,-0.1004,0.4647,0.7974,3,0.0479,
43.264,-0.3789,-0.1133,1.1172,3,0.3762,-0.1018,0.4601,0.7978,3,0.0476,
43.275,-0.3789,-0.1133,1.1172,3,0.3775,-0.1022,0.4588,0.7979,3,0.0476,
43.285,-0.1055,-0.0781,0.7383,3,0.3775,-0.1022,0.4588,0.7979,3,0.0476,
43.297,-0.2461,-0.6641,1.1680,3,0.3775,-0.1022,0.4588,0.7979,3,0.0476,
43.308,-0.2461,-0.6641,1.1680,3,0.3824,-0.1023,0.4554,0.7975,3,0.0479,
43.319,-0.2461,-0.6641,1.1680,3,0.3841,-0.1017,0.4545,0.7972,3,0.0479,
43.330,-0.2461,-0.6641,1.1680,3,0.3857,-0.1011,0.4537,0.7969,3,0.0479,
43.341,-0.5195,-0.5313,0.0625,3,0.3857,-0.1011,0.4537,0.7969,3,0.0479,
43.353,-0.5195,-0.5313,0.0625,3,0.3898,-0.0992,0.4519,0.7962,3,0.0476,
43.364,-0.5195,-0.5313,0.0625,3,0.3911,-0.0984,0.4517,0.7958,3,0.0474,
43.375,-0.5195,-0.5313,0.0625,3,0.3922,-0.0978,0.4517,0.7953,3,0.0474,
43.386,0.4961,-1.5313,-0.1836,3,0.3922,-0.0978,0.4517,0.7953,3,0.0474,
43.398,0.4961,-1.5313,-0.1836,3,0.3941,-0.0958,0.4533,0.7938,3,0.0476,
43.408,0.4961,-1.5313,-0.1836,3,0.3950,-0.0953,0.4537,0.7932,3,0.0476,
43.419,0.4961,-1.5313,-0.1836,3,0.3958,-0.0950,0.4542,0.7925,3,0.0476,
43.430,0.4961,-1.5313,-0.1836,3,0.3963,-0.0947,0.4550,0.7917,3,0.0479,
43.442,-0.2695,-0.4922,0.1484,3,0.3963,-0.0947,0.4550,0.7917,3,0.0479,
43.453,-0.3750,-0.4609,0.2852,3,0.3963,-0.0947,0.4550,0.7917,3,0.0479,
43.464,-0.3750,-0.4609,0.2852,3,0.3969,-0.0957,0.4573,0.7901,3,0.0476,
43.474,-0.3750,-0.4609,0.2852,3,0.3968,-0.0964,0.4576,0.7898,3,0.0479,
43.487,-0.9883,-0.1523,2.1055,3,0.3968,-0.0964,0.4576,0.7898,3,0.0479,
43.498,-0.9883,-0.1523,2.1055,3,0.3965,-0.0980,0.4579,0.7896,3,0.0479,
43.508,-0.9883,-0.1523,2.1055,3,0.3965,-0.0981,0.4578,0.7896,3,0.0479,
43.520,-0.9883,-0.1523,2.1055,3,0.3968,-0.0980,0.4576,0.7896,3,0.0481,
43.530,-0.9883,-0.1523,2.1055,3,0.3973,-0.0976,0.4574,0.7896,3,0.0481,
43.541,-0.2344,-0.9961,1.4102,3,0.3973,-0.0976,0.4574,0.7896,3,0.0481,
43.552,-0.2344,-0.9961,1.4102,3,0.3987,-0.0957,0.4570,0.7893,3,0.0481,
43.564,-0.2344,-0.9961,1.4102,3,0.3996,-0.0949,0.4568,0.7891,3,0.0481,
43.575,-0.2344,-0.9961,1.4102,3,0.4007,-0.0941,0.4564,0.7888,3,0.0481,
43.586,0.6289,-0.8438,-0.1914,3,0.4007,-0.0941,0.4564,0.7888,3,0.0481,
43.597,0.6289,-0.8438,-0.1914,3,0.4044,-0.0929,0.4545,0.7882,3,0.0483,
43.608,0.6289,-0.8438,-0.1914,3,0.4057,-0.0925,0.4537,0.7880,3,0.0483,
43.619,0.6289,-0.8438,-0.1914,3,0.4069,-0.0921,0.4531,0.7878,3,0.0483,
43.630,0.6289,-0.8438,-0.1914,3,0.4077,-0.0916,0.4528,0.7876,3,0.0486,
43.640,0.6289,-0.8438,-0.1914,3,0.4084,-0.0906,0.4529,0.7873,3,0.0483,
43.652,0.6289,-0.8438,-0.1914,3,0.4087,-0.0898,0.4531,0.7872,3,0.0483,
43.663,0.6289,-0.8438,-0.1914,3,0.4086,-0.0890,0.4536,0.7870,3,0.0486,
43.673,0.6289,-0.8438,-0.1914,3,0.4086,-0.0884,0.4539,0.7869,3,0.0488,
43.683,0.6289,-0.8438,-0.1914,3,0.4084,-0.0881,0.4540,0.7869,3,0.0491,
43.696,0.6289,-0.8438,-0.1914,3,0.4080,-0.0879,0.4542,0.7871,3,0.0491,
43.707,-0.4375,0.3086,0.1602,3,0.4080,-0.0879,0.4542,0.7871,3,0.0491,
43.718,-0.4375,0.3086,0.1602,3,0.4063,-0.0877,0.4545,0.7878,3,0.0491,
43.729,-0.4375,0.3086,0.1602,3,0.4053,-0.0878,0.4548,0.7881,3,0.0491,
43.740,-0.7500,0.2695,0.9648,3,0.4053,-0.0878,0.4548,0.7881,3,0.0491,
43.752,-0.6914,0.2617,0.9570,3,0.4053,-0.0878,0.4548,0.7881,3,0.0491,
43.763,-0.6914,0.2617,0.9570,3,0.4016,-0.0881,0.4561,0.7892,3,0.0491,
43.773,-0.6914,0.2617,0.9570,3,0.4008,-0.0883,0.4562,0.7896,3,0.0491,
43.785,-0.6914,0.2617,0.9570,3,0.4000,-0.0883,0.4563,0.7900,3,0.0491,
43.796,0.2422,-0.4336,0.2617,3,0.4000,-0.0883,0.4563,0.7900,3,0.0491,
43.807,0.2422,-0.4336,0.2617,3,0.3985,-0.0894,0.4561,0.7907,3,0.0491,
43.819,0.2422,-0.4336,0.2617,3,0.3992,-0.0916,0.4551,0.7906,3,0.0488,
