t,linAccelX,linAccelY,linAccelZ,linAccelAccuracy,quatReal,quatI,quatJ,quatK,quatRadianAccuracy,quatAccuracy
3.248,0.1758,0.0430,0.0117,3,0.1805,0.9097,0.1233,-0.3531,2,0.1960,
3.259,0.1758,0.0430,0.0117,3,0.1805,0.9096,0.1232,-0.3533,2,0.1960,
3.269,-0.0156,0.0430,0.0430,3,0.1805,0.9096,0.1232,-0.3533,2,0.1960,
3.280,0.0117,0.0313,0.0625,3,0.1805,0.9096,0.1232,-0.3533,2,0.1960,
3.292,0.0117,0.0313,0.0625,3,0.1799,0.9095,0.1231,-0.3538,2,0.1963,
3.302,0.0117,0.0313,0.0625,3,0.1799,0.9095,0.1231,-0.3539,2,0.1963,
3.312,0.0117,0.0313,0.0625,3,0.1798,0.9095,0.1231,-0.3540,2,0.1965,
3.323,0.0117,0.0313,0.0625,3,0.1797,0.9095,0.1231,-0.3541,2,0.1965,
3.334,-0.0195,-0.0234,-0.0898,3,0.1797,0.9095,0.1231,-0.3541,2,0.1965,
3.345,0.0391,0.0039,-0.0234,3,0.1797,0.9095,0.1231,-0.3541,2,0.1965,
3.356,0.0391,0.0039,-0.0234,3,0.1801,0.9092,0.1231,-0.3545,2,0.1968,
3.366,0.0391,0.0039,-0.0234,3,0.1801,0.9092,0.1230,-0.3546,2,0.1968,
3.378,0.0391,0.0039,-0.0234,3,0.1802,0.9091,0.1230,-0.3547,2,0.1970,
3.388,0.0391,0.0039,-0.0234,3,0.1802,0.9091,0.1230,-0.3549,2,0.1970,
3.399,0.0391,0.0039,-0.0234,3,0.1801,0.9091,0.1230,-0.3549,2,0.1970,
3.409,-0.1680,0.0156,-0.0273,3,0.1801,0.9091,0.1230,-0.3549,2,0.1970,
3.421,-0.0586,0.0039,0.1289,3,0.1801,0.9091,0.1230,-0.3549,2,0.1970,
3.432,-0.0586,0.0039,0.1289,3,0.1806,0.9087,0.1232,-0.3556,2,0.1973,
3.442,-0.0586,0.0039,0.1289,3,0.1807,0.9086,0.1232,-0.3558,2,0.1973,
3.453,-0.0586,0.0039,0.1289,3,0.1810,0.9084,0.1232,-0.3561,2,0.1975,
3.464,0.1055,0.0859,0.1055,3,0.1810,0.9084,0.1232,-0.3561,2,0.1975,
3.475,0.0156,0.0430,-0.0391,3,0.1810,0.9084,0.1232,-0.3561,2,0.1975,
3.486,0.0156,0.0430,-0.0391,3,0.1821,0.9079,0.1229,-0.3570,2,0.1978,
3.496,0.0156,0.0430,-0.0391,3,0.1821,0.9077,0.1228,-0.3574,2,0.1978,
3.507,0.0156,0.0430,-0.0391,3,0.1824,0.9075,0.1224,-0.3582,2,0.1960,
3.518,0.0156,0.0430,-0.0391,3,0.1825,0.9073,0.1222,-0.3586,2,0.1943,
3.529,0.0039,0.0625,0.0859,3,0.1825,0.9073,0.1222,-0.3586,2,0.1943,
3.542,-0.0117,0.0430,0.0352,3,0.1825,0.9073,0.1222,-0.3586,2,0.1943,
3.552,-0.0117,0.0430,0.0352,3,0.1829,0.9072,0.1223,-0.3585,2,0.1946,
3.563,-0.0117,0.0430,0.0352,3,0.1830,0.9072,0.1222,-0.3586,2,0.1936,
3.573,0.1055,0.0078,0.0273,3,0.1830,0.9072,0.1222,-0.3586,2,0.1936,
3.585,0.0117,-0.0430,-0.0117,3,0.1830,0.9072,0.1222,-0.3586,2,0.1936,
3.596,0.0117,-0.0430,-0.0117,3,0.1835,0.9069,0.1216,-0.3593,2,0.1914,
3.606,0.0117,-0.0430,-0.0117,3,0.1836,0.9068,0.1215,-0.3594,2,0.1914,
3.617,0.0117,-0.0430,-0.0117,3,0.1837,0.9068,0.1214,-0.3594,2,0.1914,
3.628,0.0117,-0.0430,-0.0117,3,0.1838,0.9068,0.1213,-0.3594,2,0.1914,
3.639,0.0117,-0.0430,-0.0117,3,0.1839,0.9069,0.1212,-0.3594,2,0.1917,
3.649,0.0000,0.0547,-0.0195,3,0.1839,0.9069,0.1212,-0.3594,2,0.1917,
3.660,-0.0547,0.0352,0.0820,3,0.1839,0.9069,0.1212,-0.3594,2,0.1917,
3.671,-0.0547,0.0352,0.0820,3,0.1840,0.9069,0.1209,-0.3591,2,0.1919,
3.682,-0.0547,0.0352,0.0820,3,0.1840,0.9070,0.1209,-0.3589,2,0.1919,
3.692,-0.0547,0.0352,0.0820,3,0.1840,0.9070,0.1210,-0.3588,2,0.1919,
3.702,-0.0547,0.0352,0.0820,3,0.1840,0.9071,0.1210,-0.3587,2,0.1921,
3.714,-0.0547,0.0352,0.0820,3,0.1840,0.9071,0.1210,-0.3587,2,0.1921,
3.725,-0.0859,0.0039,-0.0156,3,0.1840,0.9071,0.1210,-0.3587,2,0.1921,
3.736,-0.0859,0.0039,-0.0156,3,0.1840,0.9071,0.1209,-0.3587,2,0.1924,
3.746,-0.0859,0.0039,-0.0156,3,0.1840,0.9072,0.1209,-0.3587,2,0.1924,
3.759,-0.0859,0.0039,-0.0156,3,0.1838,0.9072,0.1208,-0.3586,2,0.1924,
3.769,0.0586,-0.0234,0.0625,3,0.1838,0.9072,0.1208,-0.3586,2,0.1924,
3.779,0.0391,-0.0508,0.0742,3,0.1838,0.9072,0.1208,-0.3586,2,0.1924,
3.790,0.0391,-0.0508,0.0742,3,0.1835,0.9074,0.1208,-0.3582,2,0.1926,
3.802,0.0391,-0.0508,0.0742,3,0.1833,0.9075,0.1208,-0.3581,2,0.1926,
3.812,0.0391,-0.0508,0.0742,3,0.1832,0.9076,0.1208,-0.3580,2,0.1929,
3.822,0.0391,-0.0508,0.0742,3,0.1830,0.9077,0.1210,-0.3578,2,0.1929,
3.833,0.0391,-0.0508,0.0742,3,0.1829,0.9077,0.1210,-0.3577,2,0.1929,
3.845,0.0391,-0.0508,0.0742,3,0.1829,0.9077,0.1211,-0.3578,2,0.1931,
3.856,0.0391,-0.0508,0.0742,3,0.1829,0.9077,0.1212,-0.3578,2,0.1931,
3.866,0.0391,-0.0508,0.0742,3,0.1829,0.9076,0.1214,-0.3579,2,0.1931,
3.876,0.0391,-0.0508,0.0742,3,0.1830,0.9075,0.1216,-0.3580,2,0.1931,
3.888,0.0391,-0.0508,0.0742,3,0.1830,0.9074,0.1218,-0.3582,2,0.1934,
3.899,0.0391,-0.0508,0.0742,3,0.1829,0.9074,0.1219,-0.3581,2,0.1934,
3.910,0.1289,-0.0664,-0.1367,3,0.1829,0.9074,0.1219,-0.3581,2,0.1934,
3.921,0.1289,-0.0664,-0.1367,3,0.1826,0.9075,0.1222,-0.3581,2,0.1936,
3.932,0.1289,-0.0664,-0.1367,3,0.1824,0.9075,0.1222,-0.3580,2,0.1936,
3.942,0.1289,-0.0664,-0.1367,3,0.1824,0.9076,0.1223,-0.3579,2,0.1936,
3.953,0.1289,-0.0664,-0.1367,3,0.1823,0.9077,0.1223,-0.3578,2,0.1938,
3.965,-0.0039,0.0703,-0.0156,3,0.1823,0.9077,0.1223,-0.3578,2,0.1938,
3.976,-0.0039,0.0703,-0.0156,3,0.1821,0.9077,0.1223,-0.3578,2,0.1938,
3.987,-0.0039,0.0703,-0.0156,3,0.1819,0.9077,0.1223,-0.3579,2,0.1941,
3.997,-0.0039,0.0703,-0.0156,3,0.1819,0.9077,0.1223,-0.3580,2,0.1941,
4.008,-0.0039,0.0703,-0.0156,3,0.1818,0.9077,0.1223,-0.3580,2,0.1941,
4.020,-0.0117,0.0430,-0.1133,3,0.1818,0.9077,0.1223,-0.3580,2,0.1941,
4.031,-0.0117,0.0430,-0.1133,3,0.1816,0.9077,0.1224,-0.3578,2,0.1943,
4.041,-0.0117,0.0430,-0.1133,3,0.1814,0.9078,0.1224,-0.3577,2,0.1943,
4.052,-0.0117,0.0430,-0.1133,3,0.1813,0.9079,0.1225,-0.3575,2,0.1943,
4.064,-0.0117,0.0430,-0.1133,3,0.1813,0.9079,0.1225,-0.3575,2,0.1936,
4.074,-0.0625,0.0078,-0.2617,3,0.1813,0.9079,0.1225,-0.3575,2,0.1936,
4.085,-0.0625,0.0078,-0.2617,3,0.1813,0.9078,0.1223,-0.3578,2,0.1904,
4.096,-0.0625,0.0078,-0.2617,3,0.1815,0.9077,0.1221,-0.3582,2,0.1904,
4.107,-0.0625,0.0078,-0.2617,3,0.1815,0.9075,0.1220,-0.3585,2,0.1890,
4.117,-0.0625,0.0078,-0.2617,3,0.1815,0.9075,0.1221,-0.3588,2,0.1873,
4.128,-0.0625,0.0078,-0.2617,3,0.1815,0.9074,0.1222,-0.3589,2,0.1875,
4.140,0.0352,-0.0781,0.0273,3,0.1815,0.9074,0.1222,-0.3589,2,0.1875,
4.150,0.0352,-0.0781,0.0273,3,0.1820,0.9072,0.1224,-0.3590,2,0.1877,
4.161,0.0352,-0.0781,0.0273,3,0.1823,0.9071,0.1224,-0.3591,2,0.1877,
4.171,0.0352,-0.0781,0.0273,3,0.1825,0.9070,0.1223,-0.3593,2,0.1877,
4.183,0.0352,-0.0781,0.0273,3,0.1827,0.9069,0.1223,-0.3593,2,0.1877,
4.193,0.0391,-0.0508,0.0234,3,0.1827,0.9069,0.1223,-0.3593,2,0.1877,
4.204,0.0156,-0.0039,-0.0508,3,0.1827,0.9069,0.1223,-0.3593,2,0.1877,
4.215,0.0156,-0.0039,-0.0508,3,0.1835,0.9067,0.1219,-0.3595,2,0.1880,
4.226,0.0156,-0.0039,-0.0508,3,0.1835,0.9069,0.1219,-0.3593,2,0.1882,
4.236,0.0156,-0.0039,-0.0508,3,0.1834,0.9070,0.1220,-0.3590,2,0.1882,
4.247,0.0156,-0.0039,-0.0508,3,0.1833,0.9071,0.1220,-0.3588,2,0.1882,
4.257,0.0156,-0.0039,-0.0508,3,0.1832,0.9072,0.1220,-0.3586,2,0.1885,
4.268,0.0547,-0.0977,0.0977,3,0.1832,0.9072,0.1220,-0.3586,2,0.1885,
4.280,0.1055,-0.1133,0.1406,3,0.1832,0.9072,0.1220,-0.3586,2,0.1885,
4.290,0.1055,-0.1133,0.1406,3,0.1831,0.9073,0.1218,-0.3583,2,0.1863,
4.301,0.1055,-0.1133,0.1406,3,0.1830,0.9073,0.1219,-0.3582,2,0.1855,
4.312,0.1055,-0.1133,0.1406,3,0.1829,0.9074,0.1219,-0.3581,2,0.1855,
4.323,0.1055,-0.1133,0.1406,3,0.1828,0.9075,0.1221,-0.3580,2,0.1858,
4.333,-0.0703,-0.0938,-0.0234,3,0.1828,0.9075,0.1221,-0.3580,2,0.1858,
4.344,-0.0703,-0.0938,-0.0234,3,0.1828,0.9075,0.1222,-0.3580,2,0.1858,
4.356,-0.0703,-0.0938,-0.0234,3,0.1828,0.9075,0.1222,-0.3580,2,0.1860,
4.366,-0.0703,-0.0938,-0.0234,3,0.1827,0.9075,0.1222,-0.3580,2,0.1860,
4.377,-0.0703,-0.0938,-0.0234,3,0.1826,0.9075,0.1223,-0.3579,2,0.1860,
4.387,0.0195,0.1016,-0.0664,3,0.1826,0.9075,0.1223,-0.3579,2,0.1860,
4.399,-0.0547,0.0898,-0.1055,3,0.1826,0.9075,0.1223,-0.3579,2,0.1860,
4.410,-0.0547,0.0898,-0.1055,3,0.1824,0.9075,0.1223,-0.3582,2,0.1831,
4.420,-0.0547,0.0898,-0.1055,3,0.1823,0.9075,0.1223,-0.3582,2,0.1831,
4.431,-0.0547,0.0898,-0.1055,3,0.1822,0.9075,0.1223,-0.3581,2,0.1831,
4.442,-0.0547,0.0898,-0.1055,3,0.1821,0.9076,0.1223,-0.3580,2,0.1833,
4.453,-0.0547,0.0898,-0.1055,3,0.1819,0.9076,0.1223,-0.3581,2,0.1833,
4.464,-0.0859,0.0977,-0.0117,3,0.1819,0.9076,0.1223,-0.3581,2,0.1833,
4.475,-0.0859,0.0977,-0.0117,3,0.1817,0.9077,0.1223,-0.3578,2,0.1836,
4.486,-0.0859,0.0977,-0.0117,3,0.1816,0.9078,0.1224,-0.3577,2,0.1836,
4.497,-0.0859,0.0977,-0.0117,3,0.1816,0.9078,0.1224,-0.3577,2,0.1836,
4.508,-0.0859,0.0977,-0.0117,3,0.1817,0.9078,0.1224,-0.3576,2,0.1838,
4.518,-0.0352,0.1016,-0.1016,3,0.1817,0.9078,0.1224,-0.3576,2,0.1838,
4.530,-0.0352,0.1016,-0.1016,3,0.1817,0.9078,0.1224,-0.3576,2,0.1838,
4.540,-0.0352,0.1016,-0.1016,3,0.1818,0.9078,0.1224,-0.3576,2,0.1841,
4.551,-0.0352,0.1016,-0.1016,3,0.1818,0.9078,0.1224,-0.3576,2,0.1841,
4.561,-0.0352,0.1016,-0.1016,3,0.1818,0.9078,0.1223,-0.3576,2,0.1841,
4.573,-0.0352,0.1016,-0.1016,3,0.1818,0.9078,0.1223,-0.3576,2,0.1841,
4.584,0.0547,-0.1172,0.0352,3,0.1818,0.9078,0.1223,-0.3576,2,0.1841,
4.595,0.0547,-0.1172,0.0352,3,0.1818,0.9078,0.1223,-0.3577,2,0.1843,
4.605,0.0547,-0.1172,0.0352,3,0.1818,0.9078,0.1224,-0.3577,2,0.1843,
4.617,0.0547,-0.1172,0.0352,3,0.1819,0.9078,0.1224,-0.3576,2,0.1846,
4.627,0.0547,-0.1172,0.0352,3,0.1819,0.9078,0.1223,-0.3576,2,0.1846,
4.639,0.0977,-0.0508,0.0039,3,0.1819,0.9078,0.1223,-0.3576,2,0.1846,
4.649,0.0977,-0.0508,0.0039,3,0.1824,0.9076,0.1219,-0.3579,2,0.1848,
4.661,0.0977,-0.0508,0.0039,3,0.1825,0.9075,0.1218,-0.3581,2,0.1841,
4.671,0.0977,-0.0508,0.0039,3,0.1826,0.9075,0.1216,-0.3582,2,0.1826,
4.682,0.0977,-0.0508,0.0039,3,0.1826,0.9075,0.1215,-0.3583,2,0.1812,
4.694,-0.0977,0.0078,0.0391,3,0.1826,0.9075,0.1215,-0.3583,2,0.1812,
4.704,-0.0977,0.0078,0.0391,3,0.1821,0.9077,0.1217,-0.3580,2,0.1814,
4.715,-0.0977,0.0078,0.0391,3,0.1818,0.9078,0.1218,-0.3578,2,0.1814,
4.725,-0.0977,0.0078,0.0391,3,0.1816,0.9079,0.1219,-0.3577,2,0.1816,
4.737,-0.0977,0.0078,0.0391,3,0.1816,0.9079,0.1219,-0.3577,2,0.1816,
4.747,-0.0977,0.0078,0.0391,3,0.1816,0.9079,0.1219,-0.3577,2,0.1816,
4.759,-0.1016,-0.0234,-0.0742,3,0.1816,0.9079,0.1219,-0.3577,2,0.1816,
4.769,-0.1016,-0.0234,-0.0742,3,0.1813,0.9080,0.1219,-0.3575,2,0.1819,
4.781,-0.1016,-0.0234,-0.0742,3,0.1812,0.9081,0.1219,-0.3573,2,0.1819,
4.791,-0.1016,-0.0234,-0.0742,3,0.1810,0.9081,0.1219,-0.3572,2,0.1821,
4.802,-0.1016,-0.0234,-0.0742,3,0.1810,0.9081,0.1219,-0.3573,2,0.1821,
4.814,0.0000,0.0586,0.0664,3,0.1810,0.9081,0.1219,-0.3573,2,0.1821,
4.825,0.0000,0.0586,0.0664,3,0.1808,0.9082,0.1219,-0.3573,2,0.1824,
4.835,0.0000,0.0586,0.0664,3,0.1807,0.9082,0.1219,-0.3572,2,0.1824,
4.845,0.0000,0.0586,0.0664,3,0.1807,0.9082,0.1220,-0.3572,2,0.1824,
4.855,0.0000,0.0586,0.0664,3,0.1808,0.9081,0.1220,-0.3574,2,0.1826,
4.867,0.0000,0.0586,0.0664,3,0.1809,0.9080,0.1220,-0.3577,2,0.1826,
4.878,0.0781,0.0039,0.0352,3,0.1809,0.9080,0.1220,-0.3577,2,0.1826,
4.889,0.0781,0.0039,0.0352,3,0.1810,0.9079,0.1218,-0.3580,2,0.1807,
4.899,0.0781,0.0039,0.0352,3,0.1810,0.9079,0.1217,-0.3580,2,0.1792,
4.911,0.0781,0.0039,0.0352,3,0.1811,0.9078,0.1216,-0.3582,2,0.1777,
4.921,0.0781,0.0039,0.0352,3,0.1812,0.9078,0.1214,-0.3583,2,0.1765,
4.931,0.0781,0.0039,0.0352,3,0.1812,0.9078,0.1212,-0.3583,2,0.1753,
4.941,0.0781,0.0039,0.0352,3,0.1811,0.9078,0.1211,-0.3585,2,0.1741,
4.954,-0.0742,0.0508,0.0352,3,0.1811,0.9078,0.1211,-0.3585,2,0.1741,
4.964,-0.0742,0.0508,0.0352,3,0.1810,0.9078,0.1211,-0.3584,2,0.1741,
4.974,-0.0742,0.0508,0.0352,3,0.1810,0.9078,0.1211,-0.3584,2,0.1743,
4.985,-0.0742,0.0508,0.0352,3,0.1808,0.9078,0.1210,-0.3584,2,0.1743,
4.996,-0.0742,0.0508,0.0352,3,0.1808,0.9078,0.1208,-0.3585,2,0.1743,
5.007,-0.0742,0.0508,0.0352,3,0.1809,0.9078,0.1207,-0.3586,2,0.1746,
5.018,0.1133,-0.0273,0.0391,3,0.1809,0.9078,0.1207,-0.3586,2,0.1746,
5.029,0.1133,-0.0273,0.0391,3,0.1811,0.9078,0.1202,-0.3587,2,0.1726,
5.040,0.1133,-0.0273,0.0391,3,0.1812,0.9078,0.1201,-0.3588,2,0.1711,
5.051,0.1133,-0.0273,0.0391,3,0.1811,0.9078,0.1199,-0.3589,2,0.1699,
5.061,0.1133,-0.0273,0.0391,3,0.1810,0.9077,0.1197,-0.3591,2,0.1687,
5.073,-0.1289,0.0078,0.0586,3,0.1810,0.9077,0.1197,-0.3591,2,0.1687,
5.084,-0.1289,0.0078,0.0586,3,0.1809,0.9078,0.1193,-0.3591,2,0.1658,
5.095,-0.1289,0.0078,0.0586,3,0.1808,0.9078,0.1192,-0.3591,2,0.1646,
5.105,-0.1289,0.0078,0.0586,3,0.1808,0.9078,0.1191,-0.3591,2,0.1646,
5.115,-0.1289,0.0078,0.0586,3,0.1808,0.9078,0.1190,-0.3593,2,0.1648,
5.127,-0.1289,0.0078,0.0586,3,0.1808,0.9078,0.1189,-0.3594,2,0.1648,
5.138,-0.0352,-0.0156,0.0195,3,0.1808,0.9078,0.1189,-0.3594,2,0.1648,
5.149,-0.0352,-0.0156,0.0195,3,0.1807,0.9077,0.1186,-0.3597,2,0.1650,
5.159,-0.0352,-0.0156,0.0195,3,0.1807,0.9077,0.1185,-0.3599,2,0.1650,
5.170,-0.0352,-0.0156,0.0195,3,0.1807,0.9076,0.1184,-0.3600,2,0.1653,
5.181,-0.0352,-0.0156,0.0195,3,0.1807,0.9076,0.1183,-0.3601,2,0.1653,
5.192,0.0078,0.0430,0.1016,3,0.1807,0.9076,0.1183,-0.3601,2,0.1653,
5.203,0.0078,0.0430,0.1016,3,0.1808,0.9075,0.1181,-0.3602,2,0.1655,
5.214,0.0078,0.0430,0.1016,3,0.1809,0.9075,0.1180,-0.3604,2,0.1655,
5.224,0.0078,0.0430,0.1016,3,0.1810,0.9075,0.1179,-0.3604,2,0.1655,
5.234,0.0078,0.0430,0.1016,3,0.1810,0.9074,0.1178,-0.3605,2,0.1658,
5.245,0.0078,0.0430,0.1016,3,0.1811,0.9073,0.1177,-0.3607,2,0.1658,
5.256,0.0078,0.0430,0.1016,3,0.1812,0.9073,0.1176,-0.3608,2,0.1658,
5.268,-0.0273,-0.0078,-0.0938,3,0.1812,0.9073,0.1176,-0.3608,2,0.1658,
5.279,-0.0273,-0.0078,-0.0938,3,0.1813,0.9072,0.1172,-0.3611,2,0.1660,
5.289,-0.0273,-0.0078,-0.0938,3,0.1813,0.9072,0.1172,-0.3611,2,0.1660,
5.301,-0.0273,-0.0078,-0.0938,3,0.1813,0.9072,0.1173,-0.3611,2,0.1663,
5.312,-0.0273,-0.0078,-0.0938,3,0.1812,0.9072,0.1174,-0.3610,2,0.1663,
5.322,0.1133,-0.1563,-0.0938,3,0.1812,0.9072,0.1174,-0.3610,2,0.1663,
5.334,0.1133,-0.1563,-0.0938,3,0.1811,0.9073,0.1176,-0.3607,2,0.1665,
5.345,0.1133,-0.1563,-0.0938,3,0.1811,0.9073,0.1176,-0.3608,2,0.1665,
5.355,0.1133,-0.1563,-0.0938,3,0.1811,0.9073,0.1176,-0.3607,2,0.1667,
5.366,0.1133,-0.1563,-0.0938,3,0.1811,0.9074,0.1177,-0.3605,2,0.1667,
5.378,0.0781,-0.0352,-0.0742,3,0.1811,0.9074,0.1177,-0.3605,2,0.1667,
5.389,0.0781,-0.0352,-0.0742,3,0.1813,0.9074,0.1177,-0.3604,2,0.1670,
5.399,0.0781,-0.0352,-0.0742,3,0.1815,0.9073,0.1177,-0.3605,2,0.1663,
5.409,0.0781,-0.0352,-0.0742,3,0.1815,0.9073,0.1176,-0.3607,2,0.1650,
5.420,0.0781,-0.0352,-0.0742,3,0.1814,0.9073,0.1176,-0.3607,2,0.1646,
5.431,0.0781,-0.0352,-0.0742,3,0.1813,0.9073,0.1177,-0.3607,2,0.1646,
5.443,0.0313,0.0195,-0.0234,3,0.1813,0.9073,0.1177,-0.3607,2,0.1646,
5.453,0.0313,0.0195,-0.0234,3,0.1812,0.9073,0.1181,-0.3605,2,0.1648,
5.465,0.0313,0.0195,-0.0234,3,0.1813,0.9073,0.1182,-0.3606,2,0.1650,
5.475,0.0313,0.0195,-0.0234,3,0.1813,0.9073,0.1183,-0.3605,2,0.1650,
5.486,0.0313,0.0195,-0.0234,3,0.1813,0.9073,0.1184,-0.3604,2,0.1650,
5.497,0.0234,0.0195,-0.0156,3,0.1813,0.9073,0.1184,-0.3604,2,0.1650,
5.508,0.0234,0.0195,-0.0156,3,0.1813,0.9075,0.1187,-0.3599,2,0.1653,
5.519,0.0234,0.0195,-0.0156,3,0.1812,0.9075,0.1188,-0.3598,2,0.1653,
5.529,0.0234,0.0195,-0.0156,3,0.1812,0.9075,0.1188,-0.3597,2,0.1655,
5.540,0.0234,0.0195,-0.0156,3,0.1812,0.9075,0.1190,-0.3597,2,0.1655,
5.551,-0.0742,-0.0547,0.0547,3,0.1812,0.9075,0.1190,-0.3597,2,0.1655,
5.562,-0.2891,0.1523,0.0586,3,0.1812,0.9075,0.1190,-0.3597,2,0.1655,
5.573,-0.2891,0.1523,0.0586,3,0.1813,0.9075,0.1196,-0.3595,2,0.1658,
5.583,-0.2891,0.1523,0.0586,3,0.1813,0.9075,0.1196,-0.3595,2,0.1660,
5.595,-0.2891,0.1523,0.0586,3,0.1813,0.9075,0.1196,-0.3594,2,0.1660,
5.605,-0.2891,0.1523,0.0586,3,0.1813,0.9075,0.1196,-0.3594,2,0.1660,
5.615,-0.2891,0.1523,0.0586,3,0.1814,0.9076,0.1196,-0.3593,2,0.1663,
5.627,0.0117,0.0625,0.0078,3,0.1814,0.9076,0.1196,-0.3593,2,0.1663,
5.638,0.0117,0.0625,0.0078,3,0.1818,0.9075,0.1195,-0.3593,2,0.1663,
5.649,0.0117,0.0625,0.0078,3,0.1819,0.9075,0.1194,-0.3594,2,0.1665,
5.659,0.0117,0.0625,0.0078,3,0.1819,0.9075,0.1194,-0.3594,2,0.1665,
5.670,0.0117,0.0625,0.0078,3,0.1819,0.9075,0.1195,-0.3593,2,0.1665,
5.681,-0.0234,0.1172,0.0977,3,0.1819,0.9075,0.1195,-0.3593,2,0.1665,
5.691,-0.0938,0.0664,0.1055,3,0.1819,0.9075,0.1195,-0.3593,2,0.1665,
5.702,-0.0938,0.0664,0.1055,3,0.1816,0.9077,0.1199,-0.3587,2,0.1667,
5.713,-0.0938,0.0664,0.1055,3,0.1815,0.9078,0.1201,-0.3585,2,0.1670,
5.724,-0.0938,0.0664,0.1055,3,0.1815,0.9078,0.1202,-0.3584,2,0.1670,
5.735,-0.0938,0.0664,0.1055,3,0.1816,0.9078,0.1202,-0.3584,2,0.1670,
5.745,0.0195,-0.0117,-0.0313,3,0.1816,0.9078,0.1202,-0.3584,2,0.1670,
5.757,0.0156,-0.0117,0.0820,3,0.1816,0.9078,0.1202,-0.3584,2,0.1670,
5.768,0.0156,-0.0117,0.0820,3,0.1820,0.9075,0.1202,-0.3589,2,0.1675,
5.779,0.0156,-0.0117,0.0820,3,0.1821,0.9075,0.1202,-0.3590,2,0.1675,
5.789,0.0156,-0.0117,0.0820,3,0.1822,0.9074,0.1204,-0.3591,2,0.1675,
5.800,0.0156,-0.0117,0.0820,3,0.1823,0.9074,0.1204,-0.3591,2,0.1677,
5.812,-0.0352,0.0273,-0.0156,3,0.1823,0.9074,0.1204,-0.3591,2,0.1677,
5.823,-0.0352,0.0273,-0.0156,3,0.1823,0.9073,0.1206,-0.3591,2,0.1677,
5.833,-0.0352,0.0273,-0.0156,3,0.1823,0.9074,0.1207,-0.3589,2,0.1680,
5.843,-0.0352,0.0273,-0.0156,3,0.1821,0.9075,0.1208,-0.3588,2,0.1680,
5.856,-0.0352,0.0273,-0.0156,3,0.1820,0.9075,0.1210,-0.3586,2,0.1680,
5.866,-0.0117,0.0273,-0.0977,3,0.1820,0.9075,0.1210,-0.3586,2,0.1680,
5.876,0.0781,-0.0430,0.0078,3,0.1820,0.9075,0.1210,-0.3586,2,0.1680,
5.888,0.0781,-0.0430,0.0078,3,0.1820,0.9075,0.1212,-0.3586,2,0.1682,
5.899,0.0781,-0.0430,0.0078,3,0.1820,0.9074,0.1213,-0.3588,2,0.1685,
5.909,0.0781,-0.0430,0.0078,3,0.1821,0.9073,0.1213,-0.3589,2,0.1685,
5.920,0.0781,-0.0430,0.0078,3,0.1821,0.9073,0.1213,-0.3591,2,0.1685,
5.932,-0.0195,0.0117,-0.0547,3,0.1821,0.9073,0.1213,-0.3591,2,0.1685,
5.943,-0.0195,0.0117,-0.0547,3,0.1824,0.9072,0.1215,-0.3592,2,0.1687,
5.953,-0.0195,0.0117,-0.0547,3,0.1824,0.9071,0.1215,-0.3593,2,0.1689,
5.963,-0.0195,0.0117,-0.0547,3,0.1826,0.9070,0.1216,-0.3593,2,0.1689,
5.975,-0.0195,0.0117,-0.0547,3,0.1826,0.9070,0.1217,-0.3594,2,0.1689,
5.986,-0.0195,0.0117,-0.0547,3,0.1826,0.9070,0.1217,-0.3594,2,0.1680,
5.996,-0.0508,0.0039,-0.0117,3,0.1826,0.9070,0.1217,-0.3594,2,0.1680,
6.007,-0.0508,0.0039,-0.0117,3,0.1824,0.9070,0.1219,-0.3594,2,0.1670,
6.019,-0.0508,0.0039,-0.0117,3,0.1823,0.9070,0.1220,-0.3594,2,0.1663,
6.029,-0.0508,0.0039,-0.0117,3,0.1823,0.9070,0.1221,-0.3594,2,0.1650,
6.040,-0.0508,0.0039,-0.0117,3,0.1821,0.9070,0.1223,-0.3594,2,0.1641,
6.051,0.1953,-0.0547,0.0078,3,0.1821,0.9070,0.1223,-0.3594,2,0.1641,
6.062,0.1953,-0.0547,0.0078,3,0.1822,0.9070,0.1226,-0.3594,2,0.1626,
6.073,0.1953,-0.0547,0.0078,3,0.1823,0.9069,0.1227,-0.3594,2,0.1626,
6.083,0.1953,-0.0547,0.0078,3,0.1824,0.9069,0.1227,-0.3594,2,0.1626,
6.093,0.1953,-0.0547,0.0078,3,0.1826,0.9069,0.1226,-0.3594,2,0.1628,
6.105,0.1953,-0.0547,0.0078,3,0.1826,0.9069,0.1226,-0.3594,2,0.1628,
6.116,-0.0664,0.1172,-0.0195,3,0.1826,0.9069,0.1226,-0.3594,2,0.1628,
6.127,-0.0664,0.1172,-0.0195,3,0.1825,0.9069,0.1227,-0.3593,2,0.1614,
6.137,-0.0664,0.1172,-0.0195,3,0.1823,0.9070,0.1228,-0.3593,2,0.1609,
6.149,-0.0664,0.1172,-0.0195,3,0.1823,0.9070,0.1229,-0.3593,2,0.1611,
6.159,-0.0664,0.1172,-0.0195,3,0.1823,0.9069,0.1229,-0.3594,2,0.1606,
6.170,-0.0664,0.1172,-0.0195,3,0.1823,0.9069,0.1229,-0.3596,2,0.1594,
6.182,-0.0625,0.0117,0.0664,3,0.1823,0.9069,0.1229,-0.3596,2,0.1594,
