t,linAccelX,linAccelY,linAccelZ,linAccelAccuracy,quatReal,quatI,quatJ,quatK,quatRadianAccuracy,quatAccuracy
16.314,-0.5273,-0.6250,0.6250,3,0.2189,-0.4614,0.8066,0.2977,3,0.0691,
16.325,-0.5273,-0.6250,0.6250,3,0.2197,-0.4609,0.8066,0.2979,3,0.0691,
16.336,-0.5273,-0.6250,0.6250,3,0.2206,-0.4605,0.8066,0.2977,3,0.0691,
16.347,0.4414,-0.2813,0.9375,3,0.2206,-0.4605,0.8066,0.2977,3,0.0691,
16.358,0.4414,-0.2813,0.9375,3,0.2225,-0.4602,0.8066,0.2967,3,0.0691,
16.369,0.4414,-0.2813,0.9375,3,0.2231,-0.4601,0.8068,0.2961,3,0.0691,
16.380,0.4414,-0.2813,0.9375,3,0.2236,-0.4600,0.8069,0.2954,3,0.0691,
16.391,0.6250,-0.4063,0.1133,3,0.2236,-0.4600,0.8069,0.2954,3,0.0691,
16.402,0.5664,-0.2695,0.3242,3,0.2236,-0.4600,0.8069,0.2954,3,0.0691,
16.413,0.4531,-0.2813,0.1445,3,0.2236,-0.4600,0.8069,0.2954,3,0.0691,
16.423,0.4531,-0.2813,0.1445,3,0.2264,-0.4597,0.8076,0.2919,3,0.0691,
16.436,0.4531,-0.2813,0.1445,3,0.2274,-0.4594,0.8079,0.2909,3,0.0691,
16.447,-0.2852,-0.2656,-0.2188,3,0.2274,-0.4594,0.8079,0.2909,3,0.0691,
16.458,-0.2852,-0.2656,-0.2188,3,0.2292,-0.4592,0.8083,0.2886,3,0.0691,
16.468,-0.2852,-0.2656,-0.2188,3,0.2298,-0.4592,0.8085,0.2877,3,0.0691,
16.479,-0.2852,-0.2656,-0.2188,3,0.2304,-0.4590,0.8086,0.2869,3,0.0691,
16.490,-0.2852,-0.2656,-0.2188,3,0.2311,-0.4589,0.8087,0.2863,3,0.0691,
16.501,-0.1094,-0.3320,-0.3555,3,0.2311,-0.4589,0.8087,0.2863,3,0.0691,
16.514,-0.1016,-0.2734,-0.2383,3,0.2311,-0.4589,0.8087,0.2863,3,0.0691,
16.524,-0.1016,-0.2734,-0.2383,3,0.2342,-0.4570,0.8093,0.2853,3,0.0691,
16.535,-0.1016,-0.2734,-0.2383,3,0.2355,-0.4559,0.8095,0.2853,3,0.0691,
16.546,0.0313,0.1914,0.2734,3,0.2355,-0.4559,0.8095,0.2853,3,0.0691,
16.558,0.0313,0.1914,0.2734,3,0.2385,-0.4526,0.8104,0.2855,3,0.0691,
16.569,0.0313,0.1914,0.2734,3,0.2394,-0.4515,0.8107,0.2855,3,0.0691,
16.579,0.0313,0.1914,0.2734,3,0.2405,-0.4501,0.8112,0.2855,3,0.0691,
16.590,0.0313,0.1914,0.2734,3,0.2416,-0.4487,0.8116,0.2855,3,0.0691,
16.602,-0.1797,0.2734,-0.7070,3,0.2416,-0.4487,0.8116,0.2855,3,0.0691,
16.613,-0.1797,0.2734,-0.7070,3,0.2433,-0.4456,0.8129,0.2853,3,0.0691,
16.624,-0.1797,0.2734,-0.7070,3,0.2437,-0.4443,0.8135,0.2855,3,0.0691,
16.634,-0.1797,0.2734,-0.7070,3,0.2440,-0.4426,0.8142,0.2857,3,0.0691,
16.647,-0.1797,0.2734,-0.7070,3,0.2441,-0.4408,0.8151,0.2861,3,0.0691,
16.658,-0.0742,0.7813,0.0117,3,0.2441,-0.4408,0.8151,0.2861,3,0.0691,
16.668,-0.0742,0.7813,0.0117,3,0.2443,-0.4351,0.8179,0.2866,3,0.0691,
16.679,-0.0742,0.7813,0.0117,3,0.2443,-0.4323,0.8193,0.2867,3,0.0691,
16.690,-0.0742,0.7813,0.0117,3,0.2442,-0.4294,0.8209,0.2866,3,0.0691,
16.701,0.6055,0.6211,0.2773,3,0.2442,-0.4294,0.8209,0.2866,3,0.0691,
16.712,0.7148,0.5508,0.2500,3,0.2442,-0.4294,0.8209,0.2866,3,0.0691,
16.723,0.7148,0.5508,0.2500,3,0.2430,-0.4208,0.8262,0.2852,3,0.0693,
16.734,0.7148,0.5508,0.2500,3,0.2427,-0.4188,0.8276,0.2844,3,0.0693,
16.745,0.7148,0.5508,0.2500,3,0.2425,-0.4166,0.8290,0.2835,3,0.0693,
16.756,0.1484,0.0430,-0.3945,3,0.2425,-0.4166,0.8290,0.2835,3,0.0693,
16.768,0.1484,0.0430,-0.3945,3,0.2429,-0.4107,0.8326,0.2814,3,0.0693,
16.779,0.1484,0.0430,-0.3945,3,0.2435,-0.4079,0.8339,0.2809,3,0.0693,
16.790,0.1484,0.0430,-0.3945,3,0.2443,-0.4045,0.8354,0.2808,3,0.0693,
16.800,-0.4102,0.7070,0.6758,3,0.2443,-0.4045,0.8354,0.2808,3,0.0693,
16.812,-0.2383,0.8672,0.6758,3,0.2443,-0.4045,0.8354,0.2808,3,0.0693,
16.823,-0.2383,0.8672,0.6758,3,0.2475,-0.3915,0.8410,0.2797,3,0.0696,
16.833,-0.2383,0.8672,0.6758,3,0.2482,-0.3878,0.8428,0.2786,3,0.0696,
16.843,-0.2383,0.8672,0.6758,3,0.2489,-0.3842,0.8446,0.2776,3,0.0696,
16.854,-0.2383,0.8672,0.6758,3,0.2497,-0.3802,0.8466,0.2766,3,0.0696,
16.865,-0.2383,0.8672,0.6758,3,0.2505,-0.3760,0.8485,0.2755,3,0.0698,
16.877,0.6836,0.3477,-0.0820,3,0.2505,-0.3760,0.8485,0.2755,3,0.0698,
16.888,0.6836,0.3477,-0.0820,3,0.2528,-0.3644,0.8538,0.2726,3,0.0701,
16.899,0.6836,0.3477,-0.0820,3,0.2538,-0.3596,0.8560,0.2711,3,0.0701,
16.910,0.6836,0.3477,-0.0820,3,0.2550,-0.3547,0.8583,0.2693,3,0.0701,
16.921,0.3789,0.5234,-0.0117,3,0.2550,-0.3547,0.8583,0.2693,3,0.0701,
16.931,0.3789,0.5234,-0.0117,3,0.2577,-0.3434,0.8637,0.2639,3,0.0703,
16.943,0.3789,0.5234,-0.0117,3,0.2587,-0.3391,0.8658,0.2614,3,0.0703,
16.953,0.3789,0.5234,-0.0117,3,0.2596,-0.3350,0.8679,0.2590,3,0.0703,
16.965,0.3789,0.5234,-0.0117,3,0.2606,-0.3303,0.8701,0.2567,3,0.0703,
16.976,0.2656,0.1836,-0.3906,3,0.2606,-0.3303,0.8701,0.2567,3,0.0703,
16.988,0.2656,0.1836,-0.3906,3,0.2652,-0.3165,0.8751,0.2524,3,0.0703,
16.998,0.2656,0.1836,-0.3906,3,0.2674,-0.3103,0.8772,0.2505,3,0.0706,
17.008,0.2656,0.1836,-0.3906,3,0.2695,-0.3040,0.8794,0.2483,3,0.0706,
17.019,0.2656,0.1836,-0.3906,3,0.2722,-0.2963,0.8820,0.2454,3,0.0706,
17.031,0.2656,0.1836,-0.3906,3,0.2747,-0.2886,0.8846,0.2423,3,0.0706,
17.042,-0.0430,0.8008,-0.4805,3,0.2747,-0.2886,0.8846,0.2423,3,0.0706,
17.053,-0.0430,0.8008,-0.4805,3,0.2798,-0.2716,0.8903,0.2351,3,0.0710,
17.063,-0.0430,0.8008,-0.4805,3,0.2815,-0.2650,0.8925,0.2322,3,0.0713,
17.075,-0.0430,0.8008,-0.4805,3,0.2828,-0.2584,0.8948,0.2291,3,0.0713,
17.086,-1.2852,-0.1563,-0.6133,3,0.2828,-0.2584,0.8948,0.2291,3,0.0713,
17.097,-1.2852,-0.1563,-0.6133,3,0.2844,-0.2424,0.9009,0.2208,3,0.0713,
17.107,-1.2852,-0.1563,-0.6133,3,0.2846,-0.2361,0.9033,0.2173,3,0.0715,
17.118,-1.2852,-0.1563,-0.6133,3,0.2847,-0.2296,0.9059,0.2136,3,0.0715,
17.129,-1.2852,-0.1563,-0.6133,3,0.2848,-0.2233,0.9083,0.2097,3,0.0715,
17.140,-1.3320,-0.2852,-0.7695,3,0.2848,-0.2233,0.9083,0.2097,3,0.0715,
17.152,-1.4961,-0.1836,-0.8047,3,0.2848,-0.2233,0.9083,0.2097,3,0.0715,
17.162,-2.0625,-0.1680,-0.2930,3,0.2848,-0.2233,0.9083,0.2097,3,0.0715,
17.173,-2.0625,-0.1680,-0.2930,3,0.2858,-0.1990,0.9169,0.1951,3,0.0718,
17.183,-2.0625,-0.1680,-0.2930,3,0.2866,-0.1935,0.9184,0.1923,3,0.0720,
17.195,-2.0625,-0.1680,-0.2930,3,0.2873,-0.1876,0.9200,0.1895,3,0.0720,
17.206,-2.0625,-0.1680,-0.2930,3,0.2881,-0.1787,0.9223,0.1855,3,0.0720,
17.217,-2.0625,-0.1680,-0.2930,3,0.2885,-0.1729,0.9238,0.1830,3,0.0723,
17.227,-2.0625,-0.1680,-0.2930,3,0.2884,-0.1678,0.9252,0.1808,3,0.0723,
17.239,-2.0625,-0.1680,-0.2930,3,0.2881,-0.1625,0.9267,0.1785,3,0.0723,
17.250,-2.0625,-0.1680,-0.2930,3,0.2877,-0.1572,0.9282,0.1760,3,0.0723,
17.261,-0.1328,-0.8828,1.2109,3,0.2877,-0.1572,0.9282,0.1760,3,0.0723,
17.272,-0.1328,-0.8828,1.2109,3,0.2860,-0.1437,0.9322,0.1689,3,0.0723,
17.283,-0.1328,-0.8828,1.2109,3,0.2854,-0.1389,0.9337,0.1661,3,0.0723,
17.294,-0.1328,-0.8828,1.2109,3,0.2847,-0.1339,0.9351,0.1630,3,0.0723,
17.304,-0.5938,-0.9844,1.2695,3,0.2847,-0.1339,0.9351,0.1630,3,0.0723,
17.315,-0.5078,-0.9219,1.2695,3,0.2847,-0.1339,0.9351,0.1630,3,0.0723,
17.327,-0.1836,-0.6055,1.5820,3,0.2847,-0.1339,0.9351,0.1630,3,0.0723,
17.338,-0.1836,-0.6055,1.5820,3,0.2803,-0.1114,0.9416,0.1497,3,0.0728,
17.349,-0.1836,-0.6055,1.5820,3,0.2797,-0.1062,0.9428,0.1471,3,0.0728,
17.361,-0.5234,0.3164,2.6328,3,0.2797,-0.1062,0.9428,0.1471,3,0.0728,
17.372,-0.5234,0.3164,2.6328,3,0.2799,-0.0930,0.9452,0.1402,3,0.0728,
17.383,-0.5234,0.3164,2.6328,3,0.2808,-0.0875,0.9459,0.1372,3,0.0728,
17.393,-0.5234,0.3164,2.6328,3,0.2821,-0.0826,0.9463,0.1345,3,0.0728,
17.405,-0.5234,0.3164,2.6328,3,0.2840,-0.0772,0.9466,0.1315,3,0.0728,
17.417,-1.5039,0.7227,2.7695,3,0.2840,-0.0772,0.9466,0.1315,3,0.0728,
17.427,-1.5039,0.7227,2.7695,3,0.2898,-0.0645,0.9467,0.1247,3,0.0728,
17.438,-1.5039,0.7227,2.7695,3,0.2925,-0.0591,0.9467,0.1219,3,0.0728,
17.449,-1.5039,0.7227,2.7695,3,0.2953,-0.0538,0.9464,0.1192,3,0.0728,
17.460,-2.2266,-0.0742,0.6250,3,0.2953,-0.0538,0.9464,0.1192,3,0.0728,
17.471,-2.1445,-0.0352,0.5078,3,0.2953,-0.0538,0.9464,0.1192,3,0.0728,
17.482,-2.1445,-0.0352,0.5078,3,0.3044,-0.0345,0.9456,0.1092,3,0.0728,
17.492,-2.1445,-0.0352,0.5078,3,0.3065,-0.0286,0.9455,0.1060,3,0.0732,
17.504,-2.1445,-0.0352,0.5078,3,0.3084,-0.0229,0.9454,0.1032,3,0.0735,
17.515,-1.4219,-0.8359,0.1133,3,0.3084,-0.0229,0.9454,0.1032,3,0.0735,
17.526,-1.4219,-0.8359,0.1133,3,0.3137,-0.0082,0.9445,0.0970,3,0.0735,
17.538,-1.4219,-0.8359,0.1133,3,0.3160,-0.0022,0.9440,0.0948,3,0.0735,
17.548,-1.4219,-0.8359,0.1133,3,0.3182,0.0035,0.9435,0.0928,3,0.0735,
17.560,-1.4219,-0.8359,0.1133,3,0.3204,0.0096,0.9429,0.0907,3,0.0735,
17.571,-0.4648,-0.1289,0.8516,3,0.3204,0.0096,0.9429,0.0907,3,0.0735,
17.583,-0.4648,-0.1289,0.8516,3,0.3252,0.0242,0.9415,0.0848,3,0.0735,
17.593,-0.4648,-0.1289,0.8516,3,0.3271,0.0302,0.9409,0.0823,3,0.0735,
17.604,-0.4648,-0.1289,0.8516,3,0.3290,0.0356,0.9402,0.0801,3,0.0735,
17.615,-0.7891,-0.0586,0.6484,3,0.3290,0.0356,0.9402,0.0801,3,0.0735,
17.625,-0.7891,-0.0586,0.6484,3,0.3340,0.0502,0.9383,0.0747,3,0.0735,
17.637,-0.7891,-0.0586,0.6484,3,0.3350,0.0529,0.9379,0.0737,3,0.0735,
17.647,-0.7891,-0.0586,0.6484,3,0.3378,0.0611,0.9366,0.0706,3,0.0740,
17.658,-0.7891,-0.0586,0.6484,3,0.3394,0.0662,0.9358,0.0686,3,0.0740,
17.671,-0.8242,0.1094,0.6992,3,0.3394,0.0662,0.9358,0.0686,3,0.0740,
17.681,-0.8242,0.1094,0.6992,3,0.3427,0.0786,0.9340,0.0633,3,0.0740,
17.692,-0.8242,0.1094,0.6992,3,0.3438,0.0840,0.9333,0.0608,3,0.0737,
17.703,-0.8242,0.1094,0.6992,3,0.3447,0.0889,0.9326,0.0585,3,0.0737,
17.714,0.2656,-0.0352,0.1367,3,0.3447,0.0889,0.9326,0.0585,3,0.0737,
17.725,0.2852,-0.0938,-0.2813,3,0.3447,0.0889,0.9326,0.0585,3,0.0737,
17.735,0.2852,-0.0938,-0.2813,3,0.3480,0.1045,0.9303,0.0504,3,0.0737,
17.746,0.2852,-0.0938,-0.2813,3,0.3491,0.1085,0.9295,0.0481,3,0.0737,
17.757,0.2852,-0.0938,-0.2813,3,0.3506,0.1132,0.9285,0.0455,3,0.0737,
17.768,0.2852,-0.0938,-0.2813,3,0.3521,0.1172,0.9276,0.0433,3,0.0737,
17.779,-0.6367,-0.3438,-0.4531,3,0.3521,0.1172,0.9276,0.0433,3,0.0737,
17.789,-0.6914,-0.0781,0.0625,3,0.3521,0.1172,0.9276,0.0433,3,0.0737,
17.800,-0.6914,-0.0781,0.0625,3,0.3561,0.1281,0.9248,0.0377,3,0.0735,
17.811,-0.6914,-0.0781,0.0625,3,0.3566,0.1294,0.9245,0.0370,3,0.0735,
17.822,-0.6914,-0.0781,0.0625,3,0.3577,0.1334,0.9236,0.0349,3,0.0737,
17.833,-0.6914,-0.0781,0.0625,3,0.3582,0.1359,0.9231,0.0331,3,0.0737,
17.845,0.1797,-0.4531,0.0977,3,0.3582,0.1359,0.9231,0.0331,3,0.0737,
17.856,0.1797,-0.4531,0.0977,3,0.3586,0.1407,0.9223,0.0293,3,0.0737,
17.866,0.1797,-0.4531,0.0977,3,0.3589,0.1422,0.9221,0.0281,3,0.0737,
17.876,0.1797,-0.4531,0.0977,3,0.3594,0.1437,0.9217,0.0270,3,0.0735,
17.889,0.1797,-0.4531,0.0977,3,0.3598,0.1447,0.9214,0.0262,3,0.0735,
17.899,-0.2539,-0.3203,0.1797,3,0.3598,0.1447,0.9214,0.0262,3,0.0735,
17.910,0.0430,-0.1992,0.0898,3,0.3598,0.1447,0.9214,0.0262,3,0.0735,
17.922,0.0430,-0.1992,0.0898,3,0.3620,0.1492,0.9199,0.0232,3,0.0732,
17.932,0.0430,-0.1992,0.0898,3,0.3622,0.1503,0.9196,0.0224,3,0.0732,
17.943,0.0430,-0.1992,0.0898,3,0.3621,0.1513,0.9195,0.0215,3,0.0732,
17.954,0.6328,-0.1680,-0.2148,3,0.3621,0.1513,0.9195,0.0215,3,0.0732,
17.966,0.6328,-0.1680,-0.2148,3,0.3606,0.1523,0.9200,0.0203,3,0.0730,
17.977,0.6328,-0.1680,-0.2148,3,0.3600,0.1524,0.9202,0.0199,3,0.0730,
17.987,0.6328,-0.1680,-0.2148,3,0.3593,0.1522,0.9205,0.0197,3,0.0730,
17.998,0.6328,-0.1680,-0.2148,3,0.3585,0.1518,0.9209,0.0194,3,0.0730,
18.011,0.0938,0.4258,0.0586,3,0.3585,0.1518,0.9209,0.0194,3,0.0730,
18.021,0.0938,0.4258,0.0586,3,0.3560,0.1506,0.9221,0.0187,3,0.0728,
18.032,0.0938,0.4258,0.0586,3,0.3550,0.1503,0.9225,0.0184,3,0.0728,
18.043,0.0938,0.4258,0.0586,3,0.3540,0.1499,0.9230,0.0181,3,0.0728,
18.055,0.1055,0.3398,-0.6016,3,0.3540,0.1499,0.9230,0.0181,3,0.0728,
18.065,0.1055,0.3398,-0.6016,3,0.3524,0.1495,0.9237,0.0173,3,0.0725,
18.076,0.1055,0.3398,-0.6016,3,0.3521,0.1493,0.9238,0.0170,3,0.0725,
18.086,0.1055,0.3398,-0.6016,3,0.3518,0.1492,0.9240,0.0165,3,0.0725,
18.097,0.1055,0.3398,-0.6016,3,0.3515,0.1492,0.9241,0.0159,3,0.0725,
18.108,0.1055,0.3398,-0.6016,3,0.3512,0.1493,0.9242,0.0152,3,0.0725,
18.119,0.1758,0.5469,-0.1680,3,0.3512,0.1493,0.9242,0.0152,3,0.0725,
18.130,0.1758,0.5469,-0.1680,3,0.3499,0.1489,0.9248,0.0138,3,0.0723,
18.142,0.1758,0.5469,-0.1680,3,0.3494,0.1491,0.9249,0.0133,3,0.0723,
18.152,0.1758,0.5469,-0.1680,3,0.3490,0.1494,0.9250,0.0130,3,0.0723,
18.163,0.1758,0.5469,-0.1680,3,0.3485,0.1496,0.9252,0.0127,3,0.0720,
18.176,0.2930,0.7930,-0.3281,3,0.3485,0.1496,0.9252,0.0127,3,0.0720,
18.186,0.2930,0.7930,-0.3281,3,0.3478,0.1506,0.9254,0.0120,3,0.0720,
18.197,0.2930,0.7930,-0.3281,3,0.3474,0.1511,0.9254,0.0116,3,0.0720,
18.208,0.2930,0.7930,-0.3281,3,0.3468,0.1518,0.9255,0.0112,3,0.0720,
18.219,-0.2344,0.6484,0.2500,3,0.3468,0.1518,0.9255,0.0112,3,0.0720,
18.230,-0.5078,0.5508,0.2813,3,0.3468,0.1518,0.9255,0.0112,3,0.0720,
18.241,-0.5078,0.5508,0.2813,3,0.3447,0.1542,0.9259,0.0098,3,0.0718,
18.251,-0.5078,0.5508,0.2813,3,0.3442,0.1550,0.9260,0.0095,3,0.0718,
18.263,-0.5078,0.5508,0.2813,3,0.3437,0.1559,0.9260,0.0092,3,0.0718,
18.274,-0.6406,0.2773,-0.4492,3,0.3437,0.1559,0.9260,0.0092,3,0.0718,
18.285,-0.6406,0.2773,-0.4492,3,0.3422,0.1579,0.9263,0.0082,3,0.0715,
18.296,-0.6406,0.2773,-0.4492,3,0.3413,0.1585,0.9265,0.0076,3,0.0715,
18.308,-0.6406,0.2773,-0.4492,3,0.3403,0.1589,0.9268,0.0071,3,0.0715,
18.318,-1.5625,-0.6523,-0.7266,3,0.3403,0.1589,0.9268,0.0071,3,0.0715,
18.329,-1.6055,-0.7344,-0.4883,3,0.3403,0.1589,0.9268,0.0071,3,0.0715,
18.340,-1.6055,-0.7344,-0.4883,3,0.3382,0.1615,0.9271,0.0070,3,0.0715,
18.351,-1.6055,-0.7344,-0.4883,3,0.3382,0.1628,0.9269,0.0073,3,0.0713,
18.361,-1.6055,-0.7344,-0.4883,3,0.3383,0.1643,0.9265,0.0077,3,0.0713,
18.372,-1.6055,-0.7344,-0.4883,3,0.3385,0.1657,0.9262,0.0083,3,0.0713,
18.384,-1.6055,-0.7344,-0.4883,3,0.3388,0.1674,0.9258,0.0089,3,0.0713,
18.396,-0.9141,-0.2734,1.2031,3,0.3388,0.1674,0.9258,0.0089,3,0.0713,
18.406,-0.9141,-0.2734,1.2031,3,0.3393,0.1713,0.9249,0.0102,3,0.0713,
18.417,-0.9141,-0.2734,1.2031,3,0.3393,0.1730,0.9246,0.0107,3,0.0713,
18.428,-0.9141,-0.2734,1.2031,3,0.3391,0.1747,0.9243,0.0113,3,0.0713,
18.440,-0.7188,-0.7422,0.6914,3,0.3391,0.1747,0.9243,0.0113,3,0.0713,
18.450,-0.7188,-0.7422,0.6914,3,0.3387,0.1804,0.9233,0.0132,3,0.0713,
18.461,-0.7188,-0.7422,0.6914,3,0.3383,0.1826,0.9230,0.0140,3,0.0713,
18.472,-0.7188,-0.7422,0.6914,3,0.3378,0.1846,0.9229,0.0150,3,0.0713,
18.484,0.2188,-0.6602,1.0156,3,0.3378,0.1846,0.9229,0.0150,3,0.0713,
18.494,0.2188,-0.6602,1.0156,3,0.3362,0.1890,0.9224,0.0175,3,0.0713,
18.505,0.2188,-0.6602,1.0156,3,0.3359,0.1904,0.9222,0.0183,3,0.0713,
18.516,0.2188,-0.6602,1.0156,3,0.3355,0.1919,0.9221,0.0190,3,0.0710,
18.527,0.2188,-0.6602,1.0156,3,0.3351,0.1931,0.9219,0.0196,3,0.0710,
18.539,-0.2188,-1.2539,0.3828,3,0.3351,0.1931,0.9219,0.0196,3,0.0710,
18.549,-0.2188,-1.2539,0.3828,3,0.3343,0.1948,0.9219,0.0214,3,0.0713,
18.561,-0.2188,-1.2539,0.3828,3,0.3343,0.1949,0.9219,0.0222,3,0.0713,
18.572,-0.2188,-1.2539,0.3828,3,0.3345,0.1952,0.9217,0.0228,3,0.0713,
18.583,-0.2188,-1.2539,0.3828,3,0.3350,0.1957,0.9213,0.0234,3,0.0713,
18.594,-1.8320,-0.9609,0.6289,3,0.3350,0.1957,0.9213,0.0234,3,0.0713,
18.606,-1.8320,-0.9609,0.6289,3,0.3367,0.1983,0.9202,0.0247,3,0.0713,
18.616,-1.8320,-0.9609,0.6289,3,0.3374,0.1998,0.9196,0.0252,3,0.0710,
18.627,-1.8320,-0.9609,0.6289,3,0.3380,0.2017,0.9189,0.0256,3,0.0710,
18.638,-0.1211,-0.8555,0.2500,3,0.3380,0.2017,0.9189,0.0256,3,0.0710,
18.650,-0.1211,-0.8555,0.2500,3,0.3396,0.2070,0.9171,0.0263,3,0.0710,
18.660,-0.1211,-0.8555,0.2500,3,0.3401,0.2090,0.9165,0.0262,3,0.0710,
18.671,-0.1211,-0.8555,0.2500,3,0.3404,0.2108,0.9160,0.0261,3,0.0710,
18.681,-0.1211,-0.8555,0.2500,3,0.3406,0.2117,0.9157,0.0264,3,0.0710,
18.693,-0.1211,-0.8555,0.2500,3,0.3407,0.2121,0.9155,0.0268,3,0.0710,
18.704,-0.1211,-0.8555,0.2500,3,0.3409,0.2117,0.9155,0.0281,3,0.0710,
18.715,-0.1211,-0.8555,0.2500,3,0.3410,0.2111,0.9156,0.0291,3,0.0710,
18.726,-0.1211,-0.8555,0.2500,3,0.3411,0.2107,0.9156,0.0300,3,0.0708,
18.737,-0.0352,-0.8984,0.2578,3,0.3411,0.2107,0.9156,0.0300,3,0.0708,
18.749,0.0039,-0.7070,0.3398,3,0.3411,0.2107,0.9156,0.0300,3,0.0708,
18.759,0.0039,-0.7070,0.3398,3,0.3415,0.2090,0.9158,0.0327,3,0.0708,
18.770,0.0039,-0.7070,0.3398,3,0.3419,0.2083,0.9158,0.0332,3,0.0708,
18.781,0.0039,-0.7070,0.3398,3,0.3422,0.2072,0.9159,0.0337,3,0.0708,
18.792,0.0039,-0.7070,0.3398,3,0.3427,0.2062,0.9159,0.0341,3,0.0708,
18.803,-0.0273,-0.7773,0.2539,3,0.3427,0.2062,0.9159,0.0341,3,0.0708,
18.814,-0.0273,-0.7773,0.2539,3,0.3444,0.2042,0.9157,0.0345,3,0.0708,
18.825,-0.0273,-0.7773,0.2539,3,0.3453,0.2042,0.9154,0.0342,3,0.0706,
18.836,-0.0273,-0.7773,0.2539,3,0.3458,0.2043,0.9152,0.0339,3,0.0706,
18.847,-0.0273,-0.7773,0.2539,3,0.3459,0.2043,0.9151,0.0336,3,0.0706,
18.859,0.1836,-0.0156,0.4844,3,0.3459,0.2043,0.9151,0.0336,3,0.0706,
18.870,0.1836,-0.0156,0.4844,3,0.3466,0.2053,0.9147,0.0323,3,0.0706,
18.880,0.1836,-0.0156,0.4844,3,0.3471,0.2060,0.9144,0.0314,3,0.0706,
18.891,0.1836,-0.0156,0.4844,3,0.3475,0.2065,0.9141,0.0306,3,0.0706,
18.903,0.1836,-0.0156,0.4844,3,0.3479,0.2072,0.9139,0.0297,3,0.0706,
18.915,0.0703,-0.0234,-0.7148,3,0.3479,0.2072,0.9139,0.0297,3,0.0706,
18.925,0.0703,-0.0234,-0.7148,3,0.3479,0.2076,0.9138,0.0284,3,0.0703,
18.935,0.0703,-0.0234,-0.7148,3,0.3480,0.2078,0.9138,0.0281,3,0.0703,
18.947,0.0703,-0.0234,-0.7148,3,0.3482,0.2081,0.9136,0.0278,3,0.0703,
18.958,-0.2422,0.3828,-0.0156,3,0.3482,0.2081,0.9136,0.0278,3,0.0703,
18.969,-0.3477,0.2344,0.0430,3,0.3482,0.2081,0.9136,0.0278,3,0.0703,
18.980,-0.3477,0.2344,0.0430,3,0.3495,0.2114,0.9124,0.0259,3,0.0703,
18.991,-0.3477,0.2344,0.0430,3,0.3497,0.2126,0.9120,0.0255,3,0.0703,
19.002,-0.3477,0.2344,0.0430,3,0.3495,0.2136,0.9119,0.0253,3,0.0703,
19.013,0.3711,0.1992,-1.1250,3,0.3495,0.2136,0.9119,0.0253,3,0.0703,
19.024,0.3711,0.1992,-1.1250,3,0.3489,0.2156,0.9117,0.0255,3,0.0703,
19.036,0.3711,0.1992,-1.1250,3,0.3488,0.2163,0.9115,0.0256,3,0.0701,
19.047,0.3711,0.1992,-1.1250,3,0.3488,0.2169,0.9114,0.0259,3,0.0701,
19.057,0.5508,0.1445,-0.3086,3,0.3488,0.2169,0.9114,0.0259,3,0.0701,
19.068,0.5898,0.2930,-0.0820,3,0.3488,0.2169,0.9114,0.0259,3,0.0701,
19.080,0.5898,0.2930,-0.0820,3,0.3498,0.2208,0.9100,0.0280,3,0.0701,
19.090,0.5898,0.2930,-0.0820,3,0.3504,0.2217,0.9095,0.0290,3,0.0701,
19.101,0.5898,0.2930,-0.0820,3,0.3511,0.2228,0.9089,0.0301,3,0.0701,
19.111,0.6328,1.2617,0.2695,3,0.3511,0.2228,0.9089,0.0301,3,0.0701,
19.123,0.4063,1.3359,0.4609,3,0.3511,0.2228,0.9089,0.0301,3,0.0701,
19.134,0.4063,1.3359,0.4609,3,0.3542,0.2269,0.9067,0.0327,3,0.0701,
19.145,0.4063,1.3359,0.4609,3,0.3546,0.2277,0.9063,0.0332,3,0.0701,
19.155,0.4063,1.3359,0.4609,3,0.3546,0.2285,0.9060,0.0338,3,0.0701,
19.167,0.4063,1.3359,0.4609,3,0.3545,0.2292,0.9059,0.0345,3,0.0701,
19.178,0.3555,-0.3164,-1.0469,3,0.3545,0.2292,0.9059,0.0345,3,0.0701,
19.189,0.3555,-0.3164,-1.0469,3,0.3544,0.2308,0.9054,0.0366,3,0.0701,
19.200,0.3555,-0.3164,-1.0469,3,0.3549,0.2316,0.9050,0.0372,3,0.0701,
19.211,0.3555,-0.3164,-1.0469,3,0.3555,0.2328,0.9044,0.0377,3,0.0698,
19.222,0.7422,-0.2969,0.1211,3,0.3555,0.2328,0.9044,0.0377,3,0.0698,
19.233,0.7422,-0.2969,0.1211,3,0.3565,0.2361,0.9031,0.0387,3,0.0698,
19.245,0.7422,-0.2969,0.1211,3,0.3564,0.2369,0.9030,0.0392,3,0.0698,
19.255,0.7422,-0.2969,0.1211,3,0.3562,0.2375,0.9028,0.0398,3,0.0698,
19.266,0.7422,-0.2969,0.1211,3,0.3558,0.2381,0.9028,0.0404,3,0.0698,
19.276,0.2500,-0.3125,-0.9531,3,0.3558,0.2381,0.9028,0.0404,3,0.0698,
19.289,-0.0391,0.4063,0.1602,3,0.3558,0.2381,0.9028,0.0404,3,0.0698,
19.299,-0.0391,0.4063,0.1602,3,0.3535,0.2411,0.9029,0.0416,3,0.0698,
19.310,-0.0391,0.4063,0.1602,3,0.3533,0.2422,0.9026,0.0416,3,0.0698,
